Date,Close/Last,Volume,Open,High,Low
6/3/2019,$164.15 ,56059610,$175 ,$175.05 ,$161.01 
5/31/2019,$177.47 ,15226540,$180.28 ,$180.54 ,$177.16 
5/30/2019,$183.01 ,8581544,$183.08 ,$183.48 ,$180.89 
5/29/2019,$182.19 ,12797690,$183.50 ,$184.56 ,$181.35 
5/28/2019,$184.31 ,14843310,$181.54 ,$184.71 ,$181.45 
5/24/2019,$181.06 ,8807701,$182.33 ,$183.63 ,$180.83 
5/23/2019,$180.87 ,12768840,$182.42 ,$183.90 ,$179.67 
5/22/2019,$185.32 ,9213801,$184.73 ,$186.74 ,$183.61 
5/21/2019,$184.82 ,7502820,$184.57 ,$185.70 ,$183.89 
5/20/2019,$182.72 ,10351980,$181.88 ,$184.23 ,$181.37 
5/17/2019,$185.30 ,10485370,$184.84 ,$187.58 ,$184.28 
5/16/2019,$186.99 ,12953110,$185.05 ,$188.58 ,$185.05 
5/15/2019,$186.27 ,16746900,$180.42 ,$187.28 ,$180.02 
5/14/2019,$180.73 ,17628140,$182.52 ,$183.49 ,$178.10 
5/13/2019,$181.54 ,16833350,$183.50 ,$185.43 ,$180.84 
5/10/2019,$188.34 ,12578510,$188.25 ,$190 ,$184.59 
5/9/2019,$188.65 ,12967030,$187.20 ,$189.77 ,$186.26 
5/8/2019,$189.54 ,12505740,$189.39 ,$190.72 ,$188.55 
5/7/2019,$189.77 ,16253000,$192.54 ,$192.90 ,$187.85 
5/6/2019,$193.88 ,13994930,$191.24 ,$194.28 ,$190.55 
5/3/2019,$195.47 ,14575430,$194.38 ,$196.16 ,$193.71 
5/2/2019,$192.53 ,13209450,$193 ,$194 ,$189.75 
5/1/2019,$193.03 ,15996650,$194.78 ,$196.18 ,$193.01 
4/30/2019,$193.40 ,23309400,$194.19 ,$197.39 ,$192.28 
4/29/2019,$194.78 ,19538750,$190.95 ,$195.41 ,$190.65 
4/26/2019,$191.49 ,21947170,$192.50 ,$192.90 ,$189.09 
4/25/2019,$193.26 ,54088650,$196.98 ,$198.48 ,$192.12 
4/24/2019,$182.58 ,34957090,$184.49 ,$185.14 ,$181.65 
4/23/2019,$183.78 ,19631900,$182.74 ,$184.22 ,$181.48 
4/22/2019,$181.44 ,13348950,$178.25 ,$181.67 ,$178.25 
4/18/2019,$178.28 ,11639990,$178.80 ,$178.88 ,$177.34 
4/17/2019,$178.78 ,9520718,$179.60 ,$180.74 ,$178.36 
4/16/2019,$178.87 ,11185690,$179 ,$180.17 ,$178.30 
4/15/2019,$179.65 ,10827980,$178.50 ,$180.50 ,$176.87 
4/12/2019,$179.10 ,12321770,$178 ,$179.63 ,$177.95 
4/11/2019,$177.51 ,8048582,$178.24 ,$178.40 ,$177 
4/10/2019,$177.82 ,11684940,$178.18 ,$178.79 ,$176.54 
4/9/2019,$177.58 ,19599420,$175.62 ,$179.19 ,$175.55 
4/8/2019,$174.93 ,7287902,$175.21 ,$175.50 ,$174.23 
4/5/2019,$175.72 ,9499559,$176.88 ,$177 ,$175.10 
4/4/2019,$176.02 ,17768670,$176.02 ,$178 ,$175.53 
4/3/2019,$173.54 ,27380570,$174.50 ,$177.96 ,$172.95 
4/2/2019,$174.20 ,23926430,$170.14 ,$174.90 ,$169.55 
4/1/2019,$168.70 ,10122200,$167.83 ,$168.90 ,$167.28 
3/29/2019,$166.69 ,13450640,$166.39 ,$167.19 ,$164.81 
3/28/2019,$165.55 ,10457910,$164.57 ,$166.72 ,$163.33 
3/27/2019,$165.87 ,10603100,$167.85 ,$168.94 ,$164.79 
3/26/2019,$167.68 ,15274610,$167.35 ,$169.45 ,$166.35 
3/25/2019,$166.29 ,12306150,$163 ,$166.54 ,$162 
3/22/2019,$164.34 ,16375210,$165.65 ,$167.42 ,$164.09 
3/21/2019,$166.08 ,16049850,$164.89 ,$166.39 ,$163.75 
3/20/2019,$165.44 ,19934930,$161.50 ,$166.12 ,$161.24 
3/19/2019,$161.57 ,24608800,$161.48 ,$163.82 ,$160.82 
3/18/2019,$160.47 ,35094650,$163.57 ,$163.90 ,$159.28 
3/15/2019,$165.98 ,37088870,$167.16 ,$167.58 ,$162.51 
3/14/2019,$170.17 ,17882100,$169.76 ,$171.15 ,$168.16 
3/13/2019,$173.37 ,11514940,$172.32 ,$174.03 ,$172.12 
3/12/2019,$171.92 ,12136730,$172.09 ,$173.80 ,$171.22 
3/11/2019,$172.07 ,18534610,$171.60 ,$174.30 ,$171.58 
3/8/2019,$169.60 ,12737410,$166.20 ,$169.62 ,$165.97 
3/7/2019,$169.13 ,18200280,$171.50 ,$171.74 ,$167.61 
3/6/2019,$172.51 ,20775850,$172.90 ,$173.57 ,$171.27 
3/5/2019,$171.26 ,26581790,$167.37 ,$171.88 ,$166.55 
3/4/2019,$167.37 ,18864670,$163.90 ,$167.50 ,$163.83 
3/1/2019,$162.28 ,11022100,$162.60 ,$163.13 ,$161.69 
2/28/2019,$161.45 ,11083060,$162.37 ,$163.50 ,$160.86 
2/27/2019,$162.81 ,12685830,$162.90 ,$163.93 ,$160.41 
2/26/2019,$164.13 ,13630540,$164.34 ,$166.24 ,$163.80 
2/25/2019,$164.62 ,17615000,$163.07 ,$166.07 ,$162.90 
2/22/2019,$161.89 ,15845990,$160.58 ,$162.41 ,$160.31 
2/21/2019,$160.04 ,15455630,$161.93 ,$162.24 ,$159.59 
2/20/2019,$162.56 ,11758420,$162.25 ,$163.72 ,$161.25 
2/19/2019,$162.29 ,14320590,$160.50 ,$164.15 ,$160.33 
2/15/2019,$162.50 ,15485430,$164.51 ,$164.70 ,$160.86 
2/14/2019,$163.95 ,12696560,$163.19 ,$164.87 ,$162.25 
2/13/2019,$164.07 ,14168500,$165.38 ,$166.22 ,$163.73 
2/12/2019,$165.04 ,16241390,$166.86 ,$168.34 ,$164.50 
2/11/2019,$165.79 ,12694750,$167.90 ,$168.30 ,$165.08 
2/8/2019,$167.33 ,12485700,$164.47 ,$167.37 ,$164.21 
2/7/2019,$166.38 ,17206800,$168.20 ,$169.24 ,$165.25 
2/6/2019,$170.49 ,13254460,$171.20 ,$172.47 ,$169.27 
2/5/2019,$171.16 ,21723960,$169.15 ,$171.98 ,$168.69 
2/4/2019,$169.25 ,19980980,$165.70 ,$169.30 ,$163.62 
2/1/2019,$165.71 ,30742790,$165.84 ,$169.10 ,$165.66 
1/31/2019,$166.69 ,77005780,$165.60 ,$171.68 ,$165 
1/30/2019,$150.42 ,41676170,$146.22 ,$150.95 ,$145.70 
1/29/2019,$144.19 ,17451800,$148.09 ,$148.10 ,$143.43 
1/28/2019,$147.47 ,15242960,$148.05 ,$148.96 ,$146.21 
1/25/2019,$149.01 ,22227160,$147.48 ,$149.83 ,$146.54 
1/24/2019,$145.83 ,20932280,$144.64 ,$146.44 ,$142.52 
1/23/2019,$144.30 ,20060100,$148.28 ,$148.80 ,$143.06 
1/22/2019,$147.57 ,22310570,$149.20 ,$151.53 ,$146.37 
1/18/2019,$150.04 ,30631520,$149.75 ,$152.43 ,$148.55 
1/17/2019,$148.30 ,15480790,$146.95 ,$149 ,$146.50 
1/16/2019,$147.54 ,17977150,$149 ,$149.65 ,$147.00 
1/15/2019,$148.95 ,24036820,$146.01 ,$150.68 ,$145.99 
1/14/2019,$145.39 ,19864680,$142 ,$146.57 ,$141.27 
1/11/2019,$143.80 ,12780600,$143.15 ,$145.36 ,$142.57 
1/10/2019,$144.20 ,16057330,$143.08 ,$144.56 ,$140.84 
1/9/2019,$144.23 ,22131500,$142.95 ,$144.70 ,$141.27 
1/8/2019,$142.53 ,26191030,$139.89 ,$143.14 ,$139.54 
1/7/2019,$138.05 ,19988840,$137.56 ,$138.87 ,$135.91 
1/4/2019,$137.95 ,27973370,$134.01 ,$138 ,$133.75 
1/3/2019,$131.74 ,22448730,$134.69 ,$137.17 ,$131.12 
1/2/2019,$135.68 ,27967450,$128.99 ,$137.51 ,$128.56 
12/31/2018,$131.09 ,24552820,$134.45 ,$134.64 ,$129.95 
12/28/2018,$133.20 ,22351260,$135.34 ,$135.92 ,$132.20 
12/27/2018,$134.52 ,30305940,$132.44 ,$134.99 ,$129.67 
12/26/2018,$134.18 ,39526860,$126 ,$134.24 ,$125.89 
12/24/2018,$124.06 ,22066000,$123.10 ,$129.74 ,$123.02 
12/21/2018,$124.95 ,56624760,$133.39 ,$134.90 ,$123.42 
12/20/2018,$133.40 ,40202130,$130.70 ,$135.57 ,$130 
12/19/2018,$133.24 ,57110060,$141.21 ,$144.91 ,$132.50 
12/18/2018,$143.66 ,23678090,$141.08 ,$145.93 ,$139.83 
12/17/2018,$140.19 ,23838160,$143.08 ,$144.92 ,$138.42 
12/14/2018,$144.06 ,21773500,$143.34 ,$146.01 ,$142.51 
12/13/2018,$145.01 ,18090420,$145.57 ,$145.85 ,$143.19 
12/12/2018,$144.50 ,23349970,$143.08 ,$147.19 ,$142.51 
12/11/2018,$142.08 ,19429850,$143.88 ,$143.88 ,$141.10 
12/10/2018,$141.85 ,26315700,$139.60 ,$143.05 ,$139.01 
12/7/2018,$137.42 ,20583170,$139.25 ,$140.87 ,$136.66 
12/6/2018,$139.63 ,27625310,$133.82 ,$139.70 ,$133.67 
12/4/2018,$137.93 ,30227750,$140.73 ,$143.39 ,$137.16 
12/3/2018,$141.09 ,24697080,$143 ,$143.68 ,$140.76 
11/30/2018,$140.61 ,25716150,$138.26 ,$140.97 ,$137.36 
11/29/2018,$138.68 ,23935390,$135.92 ,$139.99 ,$135.66 
11/28/2018,$136.76 ,28701670,$136.28 ,$136.79 ,$131.85 
11/27/2018,$135 ,20477390,$135.75 ,$136.61 ,$133.71 
11/26/2018,$136.38 ,23459920,$133 ,$137 ,$132.78 
11/23/2018,$131.73 ,11886130,$133.65 ,$134.50 ,$131.26 
11/21/2018,$134.82 ,25365750,$134.40 ,$137.19 ,$134.13 
11/20/2018,$132.43 ,41888940,$127.03 ,$134.16 ,$126.85 
11/19/2018,$131.55 ,44051860,$137.61 ,$137.75 ,$131.21 
11/16/2018,$139.53 ,37139590,$141.07 ,$141.77 ,$137.77 
11/15/2018,$143.85 ,29803280,$142.33 ,$144.84 ,$140.83 
11/14/2018,$144.22 ,22019830,$143.70 ,$145.58 ,$141.55 
11/13/2018,$142.16 ,15062230,$142 ,$144.88 ,$141.62 
11/12/2018,$141.55 ,18387680,$144.48 ,$145.04 ,$140.49 
11/9/2018,$144.96 ,17305480,$146.75 ,$147.76 ,$144.07 
11/8/2018,$147.87 ,24061590,$150.49 ,$150.94 ,$146.74 
11/7/2018,$151.53 ,21740210,$151.57 ,$153.01 ,$149.83 
11/6/2018,$149.94 ,16302120,$149.31 ,$150.97 ,$148 
11/5/2018,$148.68 ,15894150,$150.10 ,$150.19 ,$147.44 
11/2/2018,$150.35 ,24479290,$151.80 ,$154.13 ,$148.96 
11/1/2018,$151.75 ,25435380,$151.52 ,$152.75 ,$149.35 
10/31/2018,$151.79 ,59983970,$155 ,$156.40 ,$148.96 
10/30/2018,$146.22 ,45351650,$139.94 ,$146.64 ,$139.74 
10/29/2018,$142.09 ,31270990,$148.50 ,$148.83 ,$139.03 
10/26/2018,$145.37 ,31235150,$145.82 ,$149 ,$143.80 
10/25/2018,$150.95 ,22000170,$147.73 ,$152.21 ,$147 
10/24/2018,$146.04 ,27574300,$154.28 ,$154.65 ,$145.60 
10/23/2018,$154.39 ,19066360,$151.22 ,$154.77 ,$150.85 
10/22/2018,$154.78 ,15381630,$154.76 ,$157.34 ,$154.46 
10/19/2018,$154.05 ,19636460,$155.86 ,$157.35 ,$153.55 
10/18/2018,$154.92 ,21123820,$158.51 ,$158.66 ,$153.28 
10/17/2018,$159.42 ,17307030,$159.56 ,$160.49 ,$157.95 
10/16/2018,$158.78 ,18711620,$155.40 ,$159.46 ,$155.01 
10/15/2018,$153.52 ,15194060,$153.32 ,$155.57 ,$152.55 
10/12/2018,$153.74 ,25209770,$156.73 ,$156.89 ,$151.30 
10/11/2018,$153.35 ,35225150,$150.13 ,$154.81 ,$149.16 
10/10/2018,$151.38 ,30143210,$156.82 ,$157.69 ,$151.31 
10/9/2018,$157.90 ,18494270,$157.69 ,$160.59 ,$157.42 
10/8/2018,$157.25 ,23825100,$155.54 ,$158.34 ,$154.39 
10/5/2018,$157.33 ,25727470,$159.21 ,$160.90 ,$156.20 
10/4/2018,$158.85 ,25707300,$161.46 ,$161.46 ,$157.35 
10/3/2018,$162.43 ,23086120,$160 ,$163.66 ,$159.53 
10/2/2018,$159.33 ,35303190,$161.58 ,$162.28 ,$158.67 
10/1/2018,$162.44 ,26260420,$163.03 ,$165.88 ,$161.26 
9/28/2018,$164.46 ,33786480,$168.33 ,$168.79 ,$162.56 
9/27/2018,$168.84 ,27192570,$167.55 ,$171.77 ,$167.21 
9/26/2018,$166.95 ,24271500,$164.30 ,$169.30 ,$164.21 
9/25/2018,$164.91 ,27430470,$161.99 ,$165.59 ,$161.15 
9/24/2018,$165.41 ,18907320,$161.03 ,$165.70 ,$160.88 
9/21/2018,$162.93 ,45847680,$166.64 ,$167.25 ,$162.81 
9/20/2018,$166.02 ,18812060,$164.50 ,$166.45 ,$164.47 
9/19/2018,$163.06 ,19568020,$160.08 ,$163.44 ,$159.48 
9/18/2018,$160.30 ,22331470,$159.39 ,$161.76 ,$158.87 
9/17/2018,$160.58 ,20951950,$161.92 ,$162.06 ,$159.77 
9/14/2018,$162.32 ,21682850,$161.72 ,$162.84 ,$160.34 
9/13/2018,$161.36 ,25376900,$162 ,$163.32 ,$160.86 
9/12/2018,$162 ,24033850,$163.25 ,$164.49 ,$161.80 
9/11/2018,$165.94 ,20285090,$163.94 ,$167.19 ,$163.72 
9/10/2018,$164.18 ,19896190,$163.51 ,$165.01 ,$162.16 
9/7/2018,$163.04 ,24151910,$160.31 ,$164.63 ,$160.16 
9/6/2018,$162.53 ,41418330,$166.98 ,$166.98 ,$160 
9/5/2018,$167.18 ,31191210,$169.49 ,$171.13 ,$166.67 
9/4/2018,$171.16 ,29460630,$173.50 ,$173.89 ,$168.80 
8/31/2018,$175.73 ,18025110,$177.15 ,$177.62 ,$174.98 
8/30/2018,$177.64 ,24105390,$175.90 ,$179.79 ,$175.70 
8/29/2018,$175.90 ,18357780,$176.30 ,$176.79 ,$174.75 
8/28/2018,$176.26 ,15720690,$178.10 ,$178.24 ,$175.83 
8/27/2018,$177.46 ,17853600,$175.99 ,$178.67 ,$175.79 
8/24/2018,$174.65 ,14519920,$173.70 ,$174.82 ,$172.92 
8/23/2018,$172.90 ,17945260,$173.09 ,$175.55 ,$172.83 
8/22/2018,$173.64 ,16760320,$172.21 ,$174.24 ,$172.13 
8/21/2018,$172.62 ,19475690,$172.81 ,$174.17 ,$171.39 
8/20/2018,$172.50 ,21449120,$174.04 ,$174.57 ,$170.91 
8/17/2018,$173.80 ,24819470,$174.50 ,$176.22 ,$172.04 
8/16/2018,$174.70 ,31161240,$180.42 ,$180.50 ,$174.01 
8/15/2018,$179.53 ,32658240,$179.34 ,$180.87 ,$174.78 
8/14/2018,$181.11 ,18961200,$180.71 ,$181.99 ,$178.62 
8/13/2018,$180.05 ,17349150,$180.10 ,$182.61 ,$178.90 
8/10/2018,$180.26 ,21467940,$182.04 ,$182.10 ,$179.42 
8/9/2018,$183.09 ,19652850,$185.85 ,$186.57 ,$182.48 
8/8/2018,$185.18 ,22178460,$184.75 ,$186.85 ,$183.76 
8/7/2018,$183.81 ,33127670,$186.50 ,$188.30 ,$183.72 
8/6/2018,$185.69 ,49600350,$178.97 ,$185.79 ,$178.38 
8/3/2018,$177.78 ,24730780,$177.69 ,$178.85 ,$176.15 
8/2/2018,$176.37 ,32235750,$170.68 ,$176.79 ,$170.27 
8/1/2018,$171.65 ,33979910,$173.93 ,$175.08 ,$170.90 
7/31/2018,$172.58 ,40213830,$170.67 ,$174.24 ,$170 
7/30/2018,$171.06 ,65129810,$175.30 ,$175.30 ,$166.56 
7/27/2018,$174.89 ,59700640,$179.87 ,$179.93 ,$173 
7/26/2018,$176.26 ,169059900,$174.89 ,$180.13 ,$173.75 
7/25/2018,$217.50 ,45279590,$215.72 ,$218.62 ,$214.27 
7/24/2018,$214.67 ,28318380,$215.11 ,$216.20 ,$212.60 
7/23/2018,$210.91 ,15933870,$210.58 ,$211.62 ,$208.80 
7/20/2018,$209.94 ,16152700,$208.85 ,$211.50 ,$208.50 
7/19/2018,$208.09 ,11186170,$208.77 ,$209.99 ,$207.76 
7/18/2018,$209.36 ,15322340,$209.82 ,$210.99 ,$208.44 
7/17/2018,$209.99 ,15239470,$204.90 ,$210.46 ,$204.84 
7/16/2018,$207.23 ,10866950,$207.50 ,$208.72 ,$206.84 
7/13/2018,$207.32 ,11421420,$207.81 ,$208.43 ,$206.45 
7/12/2018,$206.92 ,15439760,$203.43 ,$207.08 ,$203.19 
7/11/2018,$202.54 ,12729340,$202.22 ,$204.50 ,$201.75 
7/10/2018,$203.54 ,12868530,$204.50 ,$204.91 ,$202.26 
7/9/2018,$204.74 ,18133700,$204.93 ,$205.80 ,$202.12 
7/6/2018,$203.23 ,19687900,$198.45 ,$203.64 ,$197.70 
7/5/2018,$198.45 ,19582000,$194.74 ,$198.65 ,$194.03 
7/3/2018,$192.73 ,13489510,$194.55 ,$195.40 ,$192.52 
7/2/2018,$197.36 ,13735130,$193.37 ,$197.45 ,$192.22 
6/29/2018,$194.32 ,15516540,$197.32 ,$197.60 ,$193.96 
6/28/2018,$196.23 ,18153600,$195.18 ,$197.34 ,$193.26 
6/27/2018,$195.84 ,18697530,$199.18 ,$200.75 ,$195.80 
6/26/2018,$199 ,17869610,$197.60 ,$199.10 ,$196.23 
6/25/2018,$196.35 ,25170720,$200 ,$200 ,$193.11 
6/22/2018,$201.74 ,17050440,$201.16 ,$202.24 ,$199.31 
6/21/2018,$201.50 ,18906350,$202.76 ,$203.39 ,$200.09 
6/20/2018,$202 ,28175590,$199.10 ,$203.55 ,$198.81 
6/19/2018,$197.49 ,19968690,$196.24 ,$197.96 ,$193.79 
6/18/2018,$198.31 ,16470990,$194.80 ,$199.58 ,$194.13 
6/15/2018,$195.85 ,21833150,$195.79 ,$197.07 ,$194.64 
6/14/2018,$196.81 ,19096760,$193.10 ,$197.28 ,$192.91 
6/13/2018,$192.41 ,15121450,$192.74 ,$194.50 ,$191.91 
6/12/2018,$192.40 ,11217070,$192.17 ,$193.28 ,$191.56 
6/11/2018,$191.54 ,12885730,$188.81 ,$192.60 ,$188.80 
6/8/2018,$189.10 ,12503130,$187.53 ,$189.48 ,$186.43 
6/7/2018,$188.18 ,21451790,$190.75 ,$190.97 ,$186.77 
6/6/2018,$191.34 ,22500160,$191.03 ,$192.53 ,$189.11 
6/5/2018,$192.94 ,15059480,$194.30 ,$195 ,$192.62 
6/4/2018,$193.28 ,18881330,$191.84 ,$193.98 ,$191.47 
6/1/2018,$193.99 ,17278520,$193.07 ,$194.55 ,$192.07 
5/31/2018,$191.78 ,30727790,$187.87 ,$192.72 ,$187.48 
5/30/2018,$187.67 ,13636820,$186.54 ,$188 ,$185.25 
5/29/2018,$185.74 ,16348650,$184.34 ,$186.81 ,$183.71 
5/25/2018,$184.92 ,10730560,$186.02 ,$186.33 ,$184.45 
5/24/2018,$185.93 ,11628050,$185.88 ,$186.80 ,$185.03 
5/23/2018,$186.90 ,16594310,$182.50 ,$186.91 ,$182.18 
5/22/2018,$183.80 ,12267860,$184.93 ,$185.42 ,$183.43 
5/21/2018,$184.49 ,13078810,$183.77 ,$185.30 ,$183.13 
5/18/2018,$182.68 ,13066220,$183.49 ,$184.19 ,$182.61 
5/17/2018,$183.76 ,14695830,$182.68 ,$184.06 ,$182.22 
5/16/2018,$183.20 ,16842080,$183.70 ,$184.32 ,$182.66 
5/15/2018,$184.32 ,15409930,$184.88 ,$185.29 ,$183.20 
5/14/2018,$186.64 ,15480030,$187.71 ,$187.86 ,$186.20 
5/11/2018,$186.99 ,21197800,$184.85 ,$188.32 ,$184.18 
5/10/2018,$185.53 ,20931530,$183.15 ,$186.13 ,$182.50 
5/9/2018,$182.66 ,23266280,$179.67 ,$183.01 ,$178.78 
5/8/2018,$178.92 ,15482580,$178.25 ,$179.04 ,$177.11 
5/7/2018,$177.97 ,18302910,$177.35 ,$179.50 ,$177.17 
5/4/2018,$176.61 ,17668270,$173.08 ,$176.98 ,$173.06 
5/3/2018,$174.02 ,23908500,$175.13 ,$176.12 ,$172.12 
5/2/2018,$176.07 ,29812020,$174.25 ,$178.08 ,$174.20 
5/1/2018,$173.86 ,26001150,$172 ,$174.02 ,$170.23 
4/30/2018,$172 ,20662060,$173.79 ,$175.72 ,$171.71 
4/27/2018,$173.59 ,29773640,$176.81 ,$177.10 ,$172.60 
4/26/2018,$174.16 ,77391810,$173.22 ,$176.27 ,$170.80 
4/25/2018,$159.69 ,38451590,$160.15 ,$161.06 ,$156.19 
4/24/2018,$159.69 ,34981150,$165.43 ,$166.10 ,$158.19 
4/23/2018,$165.84 ,22894510,$167.27 ,$168.45 ,$165.09 
4/20/2018,$166.28 ,18917050,$167.79 ,$168.43 ,$165.81 
4/19/2018,$168.10 ,21921120,$166.20 ,$168.33 ,$165.20 
4/18/2018,$166.36 ,20248580,$166.88 ,$168.12 ,$165.77 
4/17/2018,$168.66 ,21986820,$165.83 ,$169 ,$165.66 
4/16/2018,$164.83 ,17951530,$165.73 ,$165.78 ,$163.39 
4/13/2018,$164.52 ,19450140,$164.58 ,$165.70 ,$163.77 
4/12/2018,$163.87 ,38195140,$166.98 ,$167.45 ,$163.10 
4/11/2018,$166.32 ,56011860,$165.36 ,$168.65 ,$163.25 
4/10/2018,$165.04 ,58051080,$157.93 ,$165.98 ,$157.01 
4/9/2018,$157.93 ,34671420,$157.82 ,$160.53 ,$156.04 
4/6/2018,$157.20 ,41397190,$157.73 ,$161.42 ,$156.81 
4/5/2018,$159.34 ,41138460,$161.56 ,$161.58 ,$156.65 
4/4/2018,$155.10 ,49542320,$152.03 ,$155.56 ,$150.51 
4/3/2018,$156.11 ,42518400,$156.55 ,$157.39 ,$150.81 
4/2/2018,$155.39 ,36715460,$157.81 ,$159.20 ,$154.11 
3/29/2018,$159.79 ,59266330,$155.15 ,$161.42 ,$154.14 
3/28/2018,$153.03 ,59803800,$151.65 ,$155.88 ,$150.80 
3/27/2018,$152.22 ,77468330,$156.31 ,$162.85 ,$150.75 
3/26/2018,$160.06 ,125971800,$160.82 ,$161.10 ,$149.02 
3/23/2018,$159.39 ,53478870,$165.44 ,$167.10 ,$159.02 
3/22/2018,$164.89 ,73554350,$166.13 ,$170.27 ,$163.72 
3/21/2018,$169.39 ,106166700,$164.80 ,$173.40 ,$163.30 
3/20/2018,$168.15 ,129654100,$167.47 ,$170.20 ,$161.95 
3/19/2018,$172.56 ,87171850,$177.01 ,$177.17 ,$170.06 
3/16/2018,$185.09 ,23699600,$184.49 ,$185.33 ,$183.41 
3/15/2018,$183.86 ,15638830,$183.24 ,$184 ,$182.19 
3/14/2018,$184.19 ,16814350,$182.60 ,$184.25 ,$181.85 
3/13/2018,$181.88 ,17873720,$185.61 ,$185.99 ,$181.11 
3/12/2018,$184.76 ,15194040,$185.23 ,$186.10 ,$184.22 
3/9/2018,$185.23 ,18187880,$183.91 ,$185.51 ,$183.21 
3/8/2018,$182.34 ,16920570,$183.56 ,$184.40 ,$181.45 
3/7/2018,$183.71 ,19007100,$178.74 ,$183.82 ,$178.07 
3/6/2018,$179.78 ,14868900,$181.78 ,$182.38 ,$179.11 
3/5/2018,$180.40 ,16098150,$176.20 ,$181.15 ,$175.89 
3/2/2018,$176.62 ,19835420,$173.29 ,$177.11 ,$172.99 
3/1/2018,$175.94 ,23161610,$179.01 ,$180.12 ,$174.41 
2/28/2018,$178.32 ,18613520,$182.30 ,$182.88 ,$178.14 
2/27/2018,$181.46 ,15768550,$184.45 ,$184.70 ,$181.46 
2/26/2018,$184.93 ,17583030,$184.58 ,$185.66 ,$183.22 
2/23/2018,$183.29 ,18811750,$179.90 ,$183.39 ,$179.51 
2/22/2018,$178.99 ,17766680,$178.70 ,$180.21 ,$177.41 
2/21/2018,$177.91 ,23166300,$176.71 ,$181.27 ,$176.40 
2/20/2018,$176.01 ,21037920,$175.77 ,$177.95 ,$175.11 
2/16/2018,$177.36 ,20815180,$178.99 ,$179.88 ,$176.30 
2/15/2018,$179.96 ,20697440,$180.50 ,$180.50 ,$176.84 
2/14/2018,$179.52 ,28852470,$173.45 ,$179.81 ,$173.21 
2/13/2018,$173.15 ,21431580,$175.62 ,$175.97 ,$173.10 
2/12/2018,$176.41 ,32005590,$177.06 ,$177.55 ,$171.84 
2/9/2018,$176.11 ,39826840,$174.76 ,$176.90 ,$167.18 
2/8/2018,$171.58 ,38167570,$181.01 ,$181.84 ,$171.48 
2/7/2018,$180.18 ,27130700,$184.15 ,$185.08 ,$179.95 
2/6/2018,$185.31 ,37640430,$178.57 ,$185.77 ,$177.74 
2/5/2018,$181.26 ,32772080,$186.93 ,$190.61 ,$180.61 
2/2/2018,$190.28 ,25954720,$192.04 ,$194.21 ,$189.98 
2/1/2018,$193.09 ,53938680,$188.22 ,$195.32 ,$187.89 
1/31/2018,$186.89 ,36542750,$188.37 ,$189.83 ,$185.22 
1/30/2018,$187.12 ,20724760,$183.01 ,$188.18 ,$181.84 
1/29/2018,$185.98 ,20297330,$188.75 ,$188.84 ,$185.63 
1/26/2018,$190 ,17423300,$187.75 ,$190 ,$186.81 
1/25/2018,$187.48 ,17329360,$187.95 ,$188.62 ,$186.60 
1/24/2018,$186.55 ,23423200,$189.89 ,$190.66 ,$186.52 
1/23/2018,$189.35 ,25535950,$186.05 ,$189.55 ,$185.55 
1/22/2018,$185.37 ,21005910,$180.80 ,$185.39 ,$180.41 
1/19/2018,$181.29 ,26592440,$180.85 ,$182.37 ,$180.17 
1/18/2018,$179.80 ,23244010,$178.13 ,$180.98 ,$177.08 
1/17/2018,$177.60 ,27781620,$179.26 ,$179.32 ,$175.80 
1/16/2018,$178.39 ,35301770,$181.50 ,$181.75 ,$178.04 
1/12/2018,$179.37 ,77429430,$178.06 ,$181.48 ,$177.40 
1/11/2018,$187.77 ,8975761,$188.40 ,$188.40 ,$187.38 
1/10/2018,$187.84 ,10517270,$186.94 ,$187.89 ,$185.63 
1/9/2018,$187.87 ,12358070,$188.70 ,$188.80 ,$187.10 
1/8/2018,$188.28 ,17975230,$187.20 ,$188.90 ,$186.33 
1/5/2018,$186.85 ,13553640,$185.59 ,$186.90 ,$184.93 
1/4/2018,$184.33 ,13863960,$184.90 ,$186.21 ,$184.10 
1/3/2018,$184.67 ,16878260,$181.88 ,$184.78 ,$181.33 
1/2/2018,$181.42 ,17915900,$177.68 ,$181.58 ,$177.55 
12/29/2017,$176.46 ,10220640,$178 ,$178.85 ,$176.46 
12/28/2017,$177.92 ,12186930,$177.95 ,$178.94 ,$177.68 
12/27/2017,$177.62 ,9491241,$176.55 ,$178.44 ,$176.26 
12/26/2017,$175.99 ,8872001,$176.63 ,$177 ,$174.67 
12/22/2017,$177.20 ,8498301,$177.14 ,$177.53 ,$176.23 
12/21/2017,$177.45 ,11143880,$177.94 ,$178.68 ,$177.05 
12/20/2017,$177.89 ,11841860,$179.81 ,$179.81 ,$177.36 
12/19/2017,$179.51 ,14841100,$179.95 ,$180.08 ,$178.22 
12/18/2017,$180.82 ,17208480,$181.01 ,$181.30 ,$179.75 
12/15/2017,$180.18 ,28450570,$179.02 ,$180.49 ,$178.36 
12/14/2017,$178.39 ,13566430,$178.29 ,$180.36 ,$177.68 
12/13/2017,$178.30 ,14607730,$177.30 ,$179.16 ,$177.25 
12/12/2017,$176.96 ,16785360,$178.60 ,$179.18 ,$176.60 
12/11/2017,$179.04 ,13153390,$179.30 ,$180.22 ,$178.80 
