index,fips,year,temp,tempc
2969,30,1989,40.80833333,4.893518519
2970,30,1990,42.80833333,6.00462963
2971,30,1991,42.94166667,6.078703704
2972,30,1992,43.475,6.375
2973,30,1993,39.64166667,4.24537037
2974,30,1994,42.7,5.944444444
2975,30,1995,41.74166667,5.412037037
2976,30,1996,39.24166667,4.023148148
2977,30,1997,42.21666667,5.675925926
2978,30,1998,43.85,6.583333333
2979,30,1999,44.04166667,6.689814815
2980,30,2000,42.35,5.75
2981,30,2001,43.65,6.472222222
2982,30,2002,41.44166667,5.24537037
2983,30,2003,43.33333333,6.296296296
2984,30,2004,42.81666667,6.009259259
2985,30,2005,43.05833333,6.143518519
2986,30,2006,44.375,6.875
2987,30,2007,44.025,6.680555556
2988,30,2008,41.38333333,5.212962963
2989,30,2009,41.14166667,5.078703704
2990,30,2010,41.55833333,5.310185185
2991,30,2011,41.58333333,5.324074074
2992,30,2012,44.53333333,6.962962963
2993,30,2013,42.38333333,5.768518519
2994,30,2014,41.90833333,5.50462963
2995,30,2015,44.85833333,7.143518519
2996,30,2016,44.625,7.013888889
2997,30,2017,43.175,6.208333333
2998,30,2018,41.275,5.152777778
2999,30,2019,39.90833333,4.393518519
3000,31,1895,46.675,8.152777778
3001,31,1896,47.85833333,8.810185185
3002,31,1897,47.59166667,8.662037037
3003,31,1898,47.125,8.402777778
3004,31,1899,46.35833333,7.976851852
3005,31,1900,49.79166667,9.884259259
3006,31,1901,48.65833333,9.25462963
3007,31,1902,47.34166667,8.523148148
3008,31,1903,46.79166667,8.217592593
3009,31,1904,47.80833333,8.782407407
3010,31,1905,46.73333333,8.185185185
3011,31,1906,47.71666667,8.731481481
3012,31,1907,47.525,8.625
3013,31,1908,48.85,9.361111111
3014,31,1909,46.86666667,8.259259259
3015,31,1910,49.3,9.611111111
3016,31,1911,48.625,9.236111111
3017,31,1912,46,7.777777778
3018,31,1913,48.15,8.972222222
3019,31,1914,48.85,9.361111111
3020,31,1915,46.34166667,7.967592593
3021,31,1916,46.66666667,8.148148148
3022,31,1917,45.89166667,7.717592593
3023,31,1918,48.48333333,9.157407407
3024,31,1919,47.19166667,8.439814815
3025,31,1920,47.58333333,8.657407407
3026,31,1921,50.93333333,10.51851852
3027,31,1922,48.625,9.236111111
3028,31,1923,48.125,8.958333333
3029,31,1924,45.81666667,7.675925926
3030,31,1925,48.73333333,9.296296296
3031,31,1926,48.90833333,9.393518519
3032,31,1927,47.6,8.666666667
3033,31,1928,48.53333333,9.185185185
3034,31,1929,46.29166667,7.939814815
3035,31,1930,48.81666667,9.342592593
3036,31,1931,51.325,10.73611111
3037,31,1932,47.73333333,8.740740741
3038,31,1933,50.63333333,10.35185185
3039,31,1934,52.01666667,11.12037037
3040,31,1935,48.725,9.291666667
3041,31,1936,48.41666667,9.12037037
3042,31,1937,47.64166667,8.689814815
3043,31,1938,50.775,10.43055556
3044,31,1939,50.90833333,10.50462963
3045,31,1940,48.575,9.208333333
3046,31,1941,49.65833333,9.810185185
3047,31,1942,48.225,9.013888889
3048,31,1943,48.99166667,9.439814815
3049,31,1944,47.78333333,8.768518519
3050,31,1945,47.66666667,8.703703704
3051,31,1946,50.44166667,10.24537037
3052,31,1947,48.30833333,9.060185185
3053,31,1948,48.25,9.027777778
3054,31,1949,47.63333333,8.685185185
3055,31,1950,46.33333333,7.962962963
3056,31,1951,45.5,7.5
3057,31,1952,48.625,9.236111111
3058,31,1953,50.23333333,10.12962963
3059,31,1954,50.76666667,10.42592593
3060,31,1955,48.24166667,9.023148148
3061,31,1956,49.275,9.597222222
3062,31,1957,47.95833333,8.865740741
3063,31,1958,47.85833333,8.810185185
3064,31,1959,47.975,8.875
3065,31,1960,46.95,8.305555556
3066,31,1961,47.725,8.736111111
3067,31,1962,48.15,8.972222222
3068,31,1963,50.06666667,10.03703704
3069,31,1964,48.59166667,9.217592593
3070,31,1965,47.79166667,8.773148148
3071,31,1966,47.45,8.583333333
3072,31,1967,48.025,8.902777778
3073,31,1968,48.01666667,8.898148148
3074,31,1969,47.36666667,8.537037037
3075,31,1970,48.25,9.027777778
3076,31,1971,48.025,8.902777778
3077,31,1972,47.2,8.444444444
3078,31,1973,48.65833333,9.25462963
3079,31,1974,49.24166667,9.578703704
3080,31,1975,47.73333333,8.740740741
3081,31,1976,48.96666667,9.425925926
3082,31,1977,49.80833333,9.893518519
3083,31,1978,46.125,7.847222222
3084,31,1979,46.51666667,8.064814815
3085,31,1980,49.5,9.722222222
3086,31,1981,50.46666667,10.25925926
3087,31,1982,47.03333333,8.351851852
3088,31,1983,47.90833333,8.837962963
3089,31,1984,48.24166667,9.023148148
3090,31,1985,46.75833333,8.199074074
3091,31,1986,50.25,10.13888889
3092,31,1987,50.79166667,10.43981481
3093,31,1988,49.59166667,9.773148148
3094,31,1989,47.98333333,8.87962963
3095,31,1990,49.99166667,9.99537037
3096,31,1991,50.11666667,10.06481481
3097,31,1992,48.925,9.402777778
3098,31,1993,45.99166667,7.773148148
3099,31,1994,49.23333333,9.574074074
3100,31,1995,48.55833333,9.199074074
3101,31,1996,46.60833333,8.115740741
3102,31,1997,48.63333333,9.240740741
3103,31,1998,50.60833333,10.33796296
3104,31,1999,50.975,10.54166667
3105,31,2000,49.925,9.958333333
3106,31,2001,50.33333333,10.18518519
3107,31,2002,50.00833333,10.00462963
3108,31,2003,49.78333333,9.87962963
3109,31,2004,49.80833333,9.893518519
3110,31,2005,50.7,10.38888889
3111,31,2006,51.10833333,10.61574074
3112,31,2007,49.95833333,9.976851852
3113,31,2008,47.69166667,8.717592593
3114,31,2009,47.6,8.666666667
3115,31,2010,49.34166667,9.634259259
3116,31,2011,48.78333333,9.324074074
3117,31,2012,52.71666667,11.50925926
3118,31,2013,48.45833333,9.143518519
3119,31,2014,48.01666667,8.898148148
3120,31,2015,50.80833333,10.44907407
3121,31,2016,51.65,10.91666667
3122,31,2017,50.675,10.375
3123,31,2018,48.25833333,9.032407407
3124,31,2019,47.475,8.597222222
3125,32,1895,48.23333333,9.018518519
3126,32,1896,49.75,9.861111111
3127,32,1897,48.71666667,9.287037037
3128,32,1898,48.51666667,9.175925926
3129,32,1899,48.725,9.291666667
3130,32,1900,50.35,10.19444444
3131,32,1901,49.83333333,9.907407407
3132,32,1902,48.9,9.388888889
3133,32,1903,48.13333333,8.962962963
3134,32,1904,49.7,9.833333333
3135,32,1905,48.6,9.222222222
3136,32,1906,48.90833333,9.393518519
3137,32,1907,48.90833333,9.393518519
3138,32,1908,48.50833333,9.171296296
3139,32,1909,49.05,9.472222222
3140,32,1910,50.39166667,10.21759259
3141,32,1911,47.50833333,8.615740741
3142,32,1912,47.61666667,8.675925926
3143,32,1913,47.75,8.75
3144,32,1914,49.73333333,9.851851852
3145,32,1915,49.59166667,9.773148148
3146,32,1916,47.7,8.722222222
3147,32,1917,48.14166667,8.967592593
3148,32,1918,49.375,9.652777778
3149,32,1919,49.23333333,9.574074074
3150,32,1920,48.93333333,9.407407407
3151,32,1921,51.175,10.65277778
3152,32,1922,48.025,8.902777778
3153,32,1923,48.075,8.930555556
3154,32,1924,48.93333333,9.407407407
3155,32,1925,49.99166667,9.99537037
3156,32,1926,51.525,10.84722222
3157,32,1927,49.80833333,9.893518519
3158,32,1928,50.00833333,10.00462963
3159,32,1929,49.225,9.569444444
3160,32,1930,48.73333333,9.296296296
3161,32,1931,50.21666667,10.12037037
3162,32,1932,48.05833333,8.921296296
3163,32,1933,48.725,9.291666667
3164,32,1934,52.95833333,11.64351852
3165,32,1935,49.11666667,9.509259259
3166,32,1936,50.425,10.23611111
3167,32,1937,48.68333333,9.268518519
3168,32,1938,49.125,9.513888889
3169,32,1939,50.39166667,10.21759259
3170,32,1940,51.425,10.79166667
3171,32,1941,49.025,9.458333333
3172,32,1942,48.94166667,9.412037037
3173,32,1943,50.29166667,10.16203704
3174,32,1944,47.25,8.472222222
3175,32,1945,48.55,9.194444444
3176,32,1946,49.00833333,9.449074074
3177,32,1947,49.53333333,9.740740741
3178,32,1948,47.825,8.791666667
3179,32,1949,47.61666667,8.675925926
3180,32,1950,50.55,10.30555556
3181,32,1951,49.15,9.527777778
3182,32,1952,48.6,9.222222222
3183,32,1953,50.01666667,10.00925926
3184,32,1954,50.39166667,10.21759259
3185,32,1955,47.79166667,8.773148148
3186,32,1956,49.15,9.527777778
3187,32,1957,48.75,9.305555556
3188,32,1958,50.95833333,10.53240741
3189,32,1959,50.34166667,10.18981481
3190,32,1960,50.13333333,10.07407407
3191,32,1961,49.94166667,9.967592593
3192,32,1962,49.55833333,9.75462963
3193,32,1963,49.8,9.888888889
3194,32,1964,48.1,8.944444444
3195,32,1965,48.65,9.25
3196,32,1966,50.075,10.04166667
3197,32,1967,49.58333333,9.768518519
3198,32,1968,49.55833333,9.75462963
3199,32,1969,49.73333333,9.851851852
3200,32,1970,49.29166667,9.606481481
3201,32,1971,48.36666667,9.092592593
3202,32,1972,49.35833333,9.643518519
3203,32,1973,49.31666667,9.62037037
3204,32,1974,50.11666667,10.06481481
3205,32,1975,48.25,9.027777778
3206,32,1976,49.51666667,9.731481481
3207,32,1977,50.30833333,10.1712963
3208,32,1978,49.375,9.652777778
3209,32,1979,49.63333333,9.796296296
3210,32,1980,50.35,10.19444444
3211,32,1981,51.825,11.01388889
3212,32,1982,48.10833333,8.949074074
3213,32,1983,49.45833333,9.699074074
3214,32,1984,48.76666667,9.314814815
3215,32,1985,48.69166667,9.273148148
3216,32,1986,51.45,10.80555556
3217,32,1987,50.56666667,10.31481481
3218,32,1988,50.675,10.375
3219,32,1989,50.14166667,10.0787037
3220,32,1990,50.04166667,10.02314815
3221,32,1991,49.89166667,9.939814815
3222,32,1992,51.35833333,10.75462963
3223,32,1993,48.625,9.236111111
3224,32,1994,50.76666667,10.42592593
3225,32,1995,50.925,10.51388889
3226,32,1996,51.54166667,10.85648148
3227,32,1997,50.58333333,10.32407407
3228,32,1998,49.19166667,9.550925926
3229,32,1999,50.575,10.31944444
3230,32,2000,51.48333333,10.82407407
3231,32,2001,51.55833333,10.86574074
3232,32,2002,50.8,10.44444444
3233,32,2003,52.24166667,11.24537037
3234,32,2004,50.83333333,10.46296296
3235,32,2005,50.66666667,10.37037037
3236,32,2006,50.79166667,10.43981481
3237,32,2007,51.525,10.84722222
3238,32,2008,50.41666667,10.23148148
3239,32,2009,50.36666667,10.2037037
3240,32,2010,50.05,10.02777778
3241,32,2011,49.56666667,9.759259259
3242,32,2012,52.35833333,11.31018519
3243,32,2013,50.49166667,10.27314815
3244,32,2014,53.03333333,11.68518519
3245,32,2015,52.89166667,11.60648148
3246,32,2016,51.93333333,11.07407407
3247,32,2017,52.21666667,11.23148148
3248,32,2018,52.00833333,11.11574074
3249,32,2019,49.80833333,9.893518519
3250,33,1895,41.53333333,5.296296296
3251,33,1896,41.6,5.333333333
3252,33,1897,41.90833333,5.50462963
3253,33,1898,42.78333333,5.990740741
3254,33,1899,41.6,5.333333333
3255,33,1900,42.03333333,5.574074074
3256,33,1901,41.64166667,5.356481481
3257,33,1902,41.725,5.402777778
3258,33,1903,41.525,5.291666667
3259,33,1904,38.775,3.763888889
3260,33,1905,40.35,4.638888889
3261,33,1906,41.61666667,5.342592593
3262,33,1907,39.79166667,4.328703704
3263,33,1908,42.29166667,5.717592593
3264,33,1909,41.56666667,5.314814815
3265,33,1910,42.06666667,5.592592593
3266,33,1911,42.04166667,5.578703704
3267,33,1912,40.825,4.902777778
3268,33,1913,43.60833333,6.449074074
3269,33,1914,40.40833333,4.671296296
3270,33,1915,42.825,6.013888889
3271,33,1916,41.13333333,5.074074074
3272,33,1917,38.86666667,3.814814815
3273,33,1918,40.975,4.986111111
3274,33,1919,42.69166667,5.939814815
3275,33,1920,41.35833333,5.199074074
3276,33,1921,43.68333333,6.490740741
3277,33,1922,41.99166667,5.550925926
3278,33,1923,40.81666667,4.898148148
3279,33,1924,40.66666667,4.814814815
3280,33,1925,41.64166667,5.356481481
3281,33,1926,39.325,4.069444444
3282,33,1927,42.59166667,5.884259259
3283,33,1928,42.28333333,5.712962963
3284,33,1929,42.00833333,5.560185185
3285,33,1930,43,6.111111111
3286,33,1931,44.10833333,6.726851852
3287,33,1932,43.15833333,6.199074074
3288,33,1933,42.3,5.722222222
3289,33,1934,41.30833333,5.171296296
3290,33,1935,41.45833333,5.25462963
3291,33,1936,41.86666667,5.481481481
3292,33,1937,43.40833333,6.337962963
3293,33,1938,43.45833333,6.365740741
3294,33,1939,41.55833333,5.310185185
3295,33,1940,40.55,4.75
3296,33,1941,42.83333333,6.018518519
3297,33,1942,42.95833333,6.087962963
3298,33,1943,40.85833333,4.921296296
3299,33,1944,42.075,5.597222222
3300,33,1945,42.55,5.861111111
3301,33,1946,43.03333333,6.12962963
3302,33,1947,42.73333333,5.962962963
3303,33,1948,42.25,5.694444444
3304,33,1949,45.075,7.263888889
3305,33,1950,42.725,5.958333333
3306,33,1951,43.14166667,6.189814815
3307,33,1952,43.73333333,6.518518519
3308,33,1953,45.225,7.347222222
3309,33,1954,42.69166667,5.939814815
3310,33,1955,43.025,6.125
3311,33,1956,41.53333333,5.296296296
3312,33,1957,43.39166667,6.328703704
3313,33,1958,41.30833333,5.171296296
3314,33,1959,43.21666667,6.231481481
3315,33,1960,42.65,5.916666667
3316,33,1961,42.85,6.027777778
3317,33,1962,41.075,5.041666667
3318,33,1963,41.85,5.472222222
3319,33,1964,42.15833333,5.643518519
3320,33,1965,41.63333333,5.351851852
3321,33,1966,42.33333333,5.740740741
3322,33,1967,41.64166667,5.356481481
3323,33,1968,41.76666667,5.425925926
3324,33,1969,42.71666667,5.953703704
3325,33,1970,42.325,5.736111111
3326,33,1971,42.24166667,5.689814815
3327,33,1972,41.175,5.097222222
3328,33,1973,44.39166667,6.884259259
3329,33,1974,42.31666667,5.731481481
3330,33,1975,43.33333333,6.296296296
3331,33,1976,41.725,5.402777778
3332,33,1977,42.74166667,5.967592593
3333,33,1978,41.16666667,5.092592593
3334,33,1979,43.475,6.375
3335,33,1980,41.66666667,5.37037037
3336,33,1981,43.25,6.25
3337,33,1982,42.04166667,5.578703704
3338,33,1983,44.00833333,6.671296296
3339,33,1984,43.55833333,6.421296296
3340,33,1985,42.425,5.791666667
3341,33,1986,42.70833333,5.949074074
3342,33,1987,43.05833333,6.143518519
3343,33,1988,42.725,5.958333333
3344,33,1989,41.71666667,5.398148148
3345,33,1990,44.95833333,7.199074074
3346,33,1991,44.525,6.958333333
3347,33,1992,41.8,5.444444444
3348,33,1993,42.525,5.847222222
3349,33,1994,42.70833333,5.949074074
3350,33,1995,43.275,6.263888889
3351,33,1996,42.96666667,6.092592593
3352,33,1997,42.3,5.722222222
3353,33,1998,45.975,7.763888889
3354,33,1999,45.39166667,7.439814815
3355,33,2000,42.99166667,6.106481481
3356,33,2001,44.575,6.986111111
3357,33,2002,44.53333333,6.962962963
3358,33,2003,42.5,5.833333333
3359,33,2004,42.98333333,6.101851852
3360,33,2005,44.03333333,6.685185185
3361,33,2006,45.78333333,7.657407407
3362,33,2007,43.1,6.166666667
3363,33,2008,43.85,6.583333333
3364,33,2009,42.96666667,6.092592593
3365,33,2010,45.98333333,7.768518519
3366,33,2011,44.93333333,7.185185185
3367,33,2012,46.59166667,8.106481481
3368,33,2013,44.2,6.777777778
3369,33,2014,43.05,6.138888889
3370,33,2015,43.61666667,6.453703704
3371,33,2016,45.73333333,7.62962963
3372,33,2017,44.93333333,7.185185185
3373,33,2018,44.45,6.916666667
3374,33,2019,43.24166667,6.24537037
3375,34,1895,49.80833333,9.893518519
3376,34,1896,50.525,10.29166667
3377,34,1897,50.53333333,10.2962963
3378,34,1898,51.60833333,10.89351852
3379,34,1899,50.33333333,10.18518519
3380,34,1900,51.91666667,11.06481481
3381,34,1901,49.875,9.930555556
3382,34,1902,50.575,10.31944444
3383,34,1903,50.33333333,10.18518519
3384,34,1904,47.825,8.791666667
3385,34,1905,49.81666667,9.898148148
3386,34,1906,51.45833333,10.81018519
3387,34,1907,48.8,9.333333333
3388,34,1908,51.25833333,10.69907407
3389,34,1909,50.575,10.31944444
3390,34,1910,50.45,10.25
3391,34,1911,51.26666667,10.7037037
3392,34,1912,50.04166667,10.02314815
3393,34,1913,52.80833333,11.56018519
3394,34,1914,49.83333333,9.907407407
3395,34,1915,50.975,10.54166667
3396,34,1916,49.85,9.916666667
3397,34,1917,48.325,9.069444444
3398,34,1918,50.43333333,10.24074074
3399,34,1919,51.55833333,10.86574074
3400,34,1920,50.05833333,10.03240741
3401,34,1921,53.04166667,11.68981481
3402,34,1922,51.41666667,10.78703704
3403,34,1923,50.61666667,10.34259259
3404,34,1924,49.375,9.652777778
3405,34,1925,51.075,10.59722222
3406,34,1926,48.875,9.375
3407,34,1927,50.89166667,10.49537037
3408,34,1928,50.81666667,10.4537037
3409,34,1929,51.3,10.72222222
3410,34,1930,51.69166667,10.93981481
3411,34,1931,53.25833333,11.81018519
3412,34,1932,52.24166667,11.24537037
3413,34,1933,51.85833333,11.03240741
3414,34,1934,50.49166667,10.27314815
3415,34,1935,50.5,10.27777778
3416,34,1936,50.95,10.52777778
3417,34,1937,51.65833333,10.9212963
3418,34,1938,52.18333333,11.21296296
3419,34,1939,51.775,10.98611111
3420,34,1940,48.875,9.375
3421,34,1941,51.90833333,11.06018519
3422,34,1942,51.48333333,10.82407407
3423,34,1943,50.9,10.5
3424,34,1944,51.49166667,10.8287037
3425,34,1945,51.525,10.84722222
3426,34,1946,52.625,11.45833333
3427,34,1947,51.2,10.66666667
3428,34,1948,51.26666667,10.7037037
3429,34,1949,53.85833333,12.14351852
3430,34,1950,51.06666667,10.59259259
3431,34,1951,52.13333333,11.18518519
3432,34,1952,52.5,11.38888889
3433,34,1953,53.54166667,11.96759259
3434,34,1954,52.20833333,11.22685185
3435,34,1955,52.08333333,11.15740741
3436,34,1956,51.28333333,10.71296296
3437,34,1957,52.49166667,11.38425926
3438,34,1958,50.03333333,10.01851852
3439,34,1959,52.88333333,11.60185185
3440,34,1960,51.06666667,10.59259259
3441,34,1961,51.49166667,10.8287037
3442,34,1962,50.23333333,10.12962963
3443,34,1963,50.46666667,10.25925926
3444,34,1964,51.60833333,10.89351852
3445,34,1965,51.05,10.58333333
3446,34,1966,51.14166667,10.63425926
3447,34,1967,50.325,10.18055556
3448,34,1968,51.31666667,10.73148148
3449,34,1969,51.25,10.69444444
3450,34,1970,51.41666667,10.78703704
3451,34,1971,51.95833333,11.08796296
3452,34,1972,50.96666667,10.53703704
3453,34,1973,53.41666667,11.89814815
3454,34,1974,52.09166667,11.16203704
3455,34,1975,52.78333333,11.5462963
3456,34,1976,51.1,10.61111111
3457,34,1977,51.81666667,11.00925926
3458,34,1978,50.23333333,10.12962963
3459,34,1979,51.625,10.90277778
3460,34,1980,51.63333333,10.90740741
3461,34,1981,51.48333333,10.82407407
3462,34,1982,51.41666667,10.78703704
3463,34,1983,52.625,11.45833333
3464,34,1984,52.225,11.23611111
3465,34,1985,52.5,11.38888889
3466,34,1986,52.275,11.26388889
3467,34,1987,52.38333333,11.32407407
3468,34,1988,51.575,10.875
3469,34,1989,51.46666667,10.81481481
3470,34,1990,54.45,12.47222222
3471,34,1991,54.39166667,12.43981481
3472,34,1992,51.20833333,10.6712963
3473,34,1993,52.225,11.23611111
3474,34,1994,52.19166667,11.21759259
3475,34,1995,52.45833333,11.36574074
3476,34,1996,51.525,10.84722222
3477,34,1997,52.05,11.13888889
3478,34,1998,55.15833333,12.86574074
3479,34,1999,54.08333333,12.26851852
3480,34,2000,52.19166667,11.21759259
3481,34,2001,53.64166667,12.02314815
3482,34,2002,54.30833333,12.39351852
3483,34,2003,51.84166667,11.02314815
3484,34,2004,53.01666667,11.67592593
3485,34,2005,53.45,11.91666667
3486,34,2006,54.975,12.76388889
3487,34,2007,53.58333333,11.99074074
3488,34,2008,53.625,12.01388889
3489,34,2009,52.73333333,11.51851852
3490,34,2010,54.675,12.59722222
3491,34,2011,54.85833333,12.69907407
3492,34,2012,55.86666667,13.25925926
3493,34,2013,53.20833333,11.78240741
3494,34,2014,51.94166667,11.0787037
3495,34,2015,53.86666667,12.14814815
3496,34,2016,54.95,12.75
3497,34,2017,54.59166667,12.55092593
3498,34,2018,54.175,12.31944444
3499,34,2019,54.29166667,12.38425926
3500,35,1895,51.16666667,10.64814815
3501,35,1896,53.79166667,12.10648148
3502,35,1897,52.48333333,11.37962963
3503,35,1898,52.09166667,11.16203704
3504,35,1899,52.50833333,11.39351852
3505,35,1900,53.71666667,12.06481481
3506,35,1901,53.425,11.90277778
3507,35,1902,53.1,11.72222222
3508,35,1903,51.75,10.97222222
3509,35,1904,52.975,11.65277778
3510,35,1905,51.675,10.93055556
3511,35,1906,52.20833333,11.22685185
3512,35,1907,53.175,11.76388889
3513,35,1908,52.08333333,11.15740741
3514,35,1909,52.425,11.34722222
3515,35,1910,54.68333333,12.60185185
3516,35,1911,53.00833333,11.6712963
3517,35,1912,50.75,10.41666667
3518,35,1913,50.975,10.54166667
3519,35,1914,52.85,11.58333333
3520,35,1915,51.35,10.75
3521,35,1916,53.175,11.76388889
3522,35,1917,52.50833333,11.39351852
3523,35,1918,52.25,11.25
3524,35,1919,51.55833333,10.86574074
3525,35,1920,51.95833333,11.08796296
3526,35,1921,53.94166667,12.18981481
3527,35,1922,53.19166667,11.77314815
3528,35,1923,52.125,11.18055556
3529,35,1924,52.25,11.25
3530,35,1925,53.19166667,11.77314815
3531,35,1926,52.5,11.38888889
3532,35,1927,53.93333333,12.18518519
3533,35,1928,52.68333333,11.49074074
3534,35,1929,51.68333333,10.93518519
3535,35,1930,52.20833333,11.22685185
3536,35,1931,52.45833333,11.36574074
3537,35,1932,51.64166667,10.91203704
3538,35,1933,52.925,11.625
3539,35,1934,55.26666667,12.92592593
3540,35,1935,53.04166667,11.68981481
3541,35,1936,53.25,11.80555556
3542,35,1937,52.79166667,11.55092593
3543,35,1938,53.04166667,11.68981481
3544,35,1939,52.81666667,11.56481481
3545,35,1940,53.08333333,11.71296296
3546,35,1941,52.05,11.13888889
3547,35,1942,52.55,11.41666667
3548,35,1943,53.575,11.98611111
3549,35,1944,51.79166667,10.99537037
3550,35,1945,52.85833333,11.58796296
3551,35,1946,53.58333333,11.99074074
3552,35,1947,52.65,11.47222222
3553,35,1948,52.475,11.375
3554,35,1949,52.1,11.16666667
3555,35,1950,54.23333333,12.35185185
3556,35,1951,52.95833333,11.64351852
3557,35,1952,52.725,11.51388889
3558,35,1953,53.33333333,11.85185185
3559,35,1954,54.94166667,12.74537037
3560,35,1955,52.54166667,11.41203704
3561,35,1956,53.40833333,11.89351852
3562,35,1957,53.11666667,11.73148148
3563,35,1958,53.20833333,11.78240741
3564,35,1959,52.98333333,11.65740741
3565,35,1960,52.25,11.25
3566,35,1961,52.16666667,11.2037037
3567,35,1962,53.29166667,11.8287037
3568,35,1963,53.55,11.97222222
3569,35,1964,51.71666667,10.9537037
3570,35,1965,52.58333333,11.43518519
3571,35,1966,52.55833333,11.4212963
3572,35,1967,53.01666667,11.67592593
3573,35,1968,51.96666667,11.09259259
3574,35,1969,53.16666667,11.75925926
3575,35,1970,52.25,11.25
3576,35,1971,52.21666667,11.23148148
3577,35,1972,53.04166667,11.68981481
3578,35,1973,51.48333333,10.82407407
3579,35,1974,52.78333333,11.5462963
3580,35,1975,51.35,10.75
3581,35,1976,51.875,11.04166667
3582,35,1977,53.7,12.05555556
3583,35,1978,53.225,11.79166667
3584,35,1979,51.8,11
3585,35,1980,53.63333333,12.01851852
3586,35,1981,54.35,12.41666667
3587,35,1982,52.58333333,11.43518519
3588,35,1983,52.50833333,11.39351852
3589,35,1984,52.39166667,11.3287037
3590,35,1985,52.84166667,11.5787037
3591,35,1986,53.575,11.98611111
3592,35,1987,51.91666667,11.06481481
3593,35,1988,52.63333333,11.46296296
3594,35,1989,53.98333333,12.21296296
3595,35,1990,53.26666667,11.81481481
3596,35,1991,52.50833333,11.39351852
3597,35,1992,52.55833333,11.4212963
3598,35,1993,53.14166667,11.74537037
3599,35,1994,54.44166667,12.46759259
3600,35,1995,54.31666667,12.39814815
3601,35,1996,54.675,12.59722222
3602,35,1997,52.9,11.61111111
3603,35,1998,54.18333333,12.32407407
3604,35,1999,54.33333333,12.40740741
3605,35,2000,55.20833333,12.89351852
3606,35,2001,54.575,12.54166667
3607,35,2002,54.38333333,12.43518519
3608,35,2003,55.48333333,13.0462963
3609,35,2004,53.54166667,11.96759259
3610,35,2005,54.71666667,12.62037037
3611,35,2006,54.74166667,12.63425926
3612,35,2007,54.21666667,12.34259259
3613,35,2008,53.64166667,12.02314815
3614,35,2009,54.275,12.375
3615,35,2010,54.175,12.31944444
3616,35,2011,54.61666667,12.56481481
3617,35,2012,56,13.33333333
3618,35,2013,53.675,12.04166667
3619,35,2014,54.80833333,12.6712963
3620,35,2015,54.94166667,12.74537037
3621,35,2016,55.525,13.06944444
3622,35,2017,56.38333333,13.5462963
3623,35,2018,55.50833333,13.06018519
3624,35,2019,54.43333333,12.46296296
3625,36,1895,43.45833333,6.365740741
3626,36,1896,44.05833333,6.699074074
3627,36,1897,44.35,6.861111111
3628,36,1898,45.95,7.75
3629,36,1899,44.675,7.041666667
3630,36,1900,45.19166667,7.328703704
3631,36,1901,43.875,6.597222222
3632,36,1902,44.14166667,6.74537037
3633,36,1903,44.05833333,6.699074074
3634,36,1904,41.28333333,5.157407407
3635,36,1905,43.15833333,6.199074074
3636,36,1906,44.60833333,7.00462963
3637,36,1907,42.51666667,5.842592593
3638,36,1908,44.775,7.097222222
3639,36,1909,44.05833333,6.699074074
3640,36,1910,44.13333333,6.740740741
3641,36,1911,44.93333333,7.185185185
3642,36,1912,42.96666667,6.092592593
3643,36,1913,46.09166667,7.828703704
3644,36,1914,42.93333333,6.074074074
3645,36,1915,44.56666667,6.981481481
3646,36,1916,43.76666667,6.537037037
3647,36,1917,41.08333333,5.046296296
3648,36,1918,43.8,6.555555556
3649,36,1919,45.125,7.291666667
3650,36,1920,43.45,6.361111111
3651,36,1921,46.86666667,8.259259259
3652,36,1922,44.93333333,7.185185185
3653,36,1923,43.34166667,6.300925926
3654,36,1924,42.375,5.763888889
3655,36,1925,44.04166667,6.689814815
3656,36,1926,41.675,5.375
3657,36,1927,44.525,6.958333333
3658,36,1928,44.35833333,6.865740741
3659,36,1929,44.13333333,6.740740741
3660,36,1930,45.23333333,7.351851852
3661,36,1931,46.73333333,8.185185185
3662,36,1932,45.375,7.430555556
3663,36,1933,45.33333333,7.407407407
3664,36,1934,43.7,6.5
3665,36,1935,43.40833333,6.337962963
3666,36,1936,44.28333333,6.824074074
3667,36,1937,45.19166667,7.328703704
3668,36,1938,45.75833333,7.643518519
3669,36,1939,44.41666667,6.898148148
3670,36,1940,42.175,5.652777778
3671,36,1941,45.15,7.305555556
3672,36,1942,44.95,7.194444444
3673,36,1943,43.275,6.263888889
3674,36,1944,44.65833333,7.032407407
3675,36,1945,44.55833333,6.976851852
3676,36,1946,45.78333333,7.657407407
3677,36,1947,44.80833333,7.115740741
3678,36,1948,44.7,7.055555556
3679,36,1949,47.10833333,8.393518519
3680,36,1950,44.15,6.75
3681,36,1951,45,7.222222222
3682,36,1952,45.88333333,7.712962963
3683,36,1953,47.04166667,8.356481481
3684,36,1954,45.025,7.236111111
3685,36,1955,45.39166667,7.439814815
3686,36,1956,43.83333333,6.574074074
3687,36,1957,45.375,7.430555556
3688,36,1958,43.075,6.152777778
3689,36,1959,45.43333333,7.462962963
3690,36,1960,44.26666667,6.814814815
3691,36,1961,44.775,7.097222222
3692,36,1962,43.45833333,6.365740741
3693,36,1963,43.3,6.277777778
3694,36,1964,44.925,7.180555556
3695,36,1965,43.675,6.486111111
3696,36,1966,44.06666667,6.703703704
