month,year,Reporting.Area,average_temp
11,2021,WASHINGTON,43.2
11,2021,WEST VIRGINIA,50.2
11,2021,WISCONSIN,43.6
11,2021,WYOMING,40.2
12,2021,ALABAMA,54.6
12,2021,ARIZONA,50.7
12,2021,ARKANSAS,51.4
12,2021,CALIFORNIA,49.2
12,2021,COLORADO,36.5
12,2021,CONNECTICUT,39
12,2021,DELAWARE,44.6
12,2021,FLORIDA,64.9
12,2021,GEORGIA,54.6
12,2021,IDAHO,31.6
12,2021,ILLINOIS,40.5
12,2021,INDIANA,40.2
12,2021,IOWA,35.6
12,2021,KANSAS,43.9
12,2021,KENTUCKY,45.5
12,2021,LOUISIANA,59.6
12,2021,MAINE,29.8
12,2021,MARYLAND,44
12,2021,MASSACHUSETTS,38.4
12,2021,MICHIGAN,33.2
12,2021,MINNESOTA,25.2
12,2021,MISSISSIPPI,55.9
12,2021,MISSOURI,45.2
12,2021,MONTANA,27.8
12,2021,NEBRASKA,38.2
12,2021,NEVADA,38.8
12,2021,NEW HAMPSHIRE,32.4
12,2021,NEW JERSEY,42.5
12,2021,NEW MEXICO,44.8
12,2021,NEW YORK,34.8
12,2021,NORTH CAROLINA,49.4
12,2021,NORTH DAKOTA,23.4
12,2021,OHIO,40.4
12,2021,OKLAHOMA,50.8
12,2021,OREGON,37.2
12,2021,PENNSYLVANIA,38.4
12,2021,RHODE ISLAND,40.8
12,2021,SOUTH CAROLINA,53.1
12,2021,SOUTH DAKOTA,31.4
12,2021,TENNESSEE,48
12,2021,TEXAS,58.2
12,2021,UTAH,36.8
12,2021,VERMONT,31.2
12,2021,VIRGINIA,45.2
12,2021,WASHINGTON,34.7
12,2021,WEST VIRGINIA,41.8
12,2021,WISCONSIN,29.3
12,2021,WYOMING,31.3
