Reporting.Area,MMWR.Year,MMWR.Week,Ehrlichiosis_Anaplasmosis_Cases_Count,Date
NORTH DAKOTA,2014,45,0,11/5/2014
INDIANA,2014,45,0,11/5/2014
ARIZONA,2014,45,0,11/5/2014
MASSACHUSETTS,2014,45,0,11/5/2014
C.N.M.I.,2014,48,0,11/26/2014
WASHINGTON,2014,45,0,11/5/2014
NEVADA,2014,45,0,11/5/2014
UTAH,2014,45,0,11/5/2014
COLORADO,2014,45,0,11/5/2014
SOUTH CAROLINA,2014,45,0,11/5/2014
ILLINOIS,2014,45,0,11/5/2014
OHIO,2014,45,0,11/5/2014
TEXAS,2014,45,0,11/5/2014
MAINE,2014,45,0,11/5/2014
OKLAHOMA,2014,45,0,11/5/2014
NORTH CAROLINA,2014,45,6,11/5/2014
MICHIGAN,2014,45,0,11/5/2014
KENTUCKY,2014,45,0,11/5/2014
ARKANSAS,2014,45,2,11/5/2014
IDAHO,2014,45,0,11/5/2014
MONTANA,2014,45,0,11/5/2014
IOWA,2014,45,0,11/5/2014
ALASKA,2014,45,0,11/5/2014
CALIFORNIA,2014,45,0,11/5/2014
CONNECTICUT,2014,45,0,11/5/2014
DELAWARE,2014,45,0,11/5/2014
ALABAMA,2014,45,0,11/5/2014
RHODE ISLAND,2014,45,0,11/5/2014
WISCONSIN,2014,45,0,11/5/2014
HAWAII,2014,45,0,11/5/2014
KANSAS,2014,45,0,11/5/2014
FLORIDA,2014,45,0,11/5/2014
NEW YORK,2014,45,3,11/5/2014
MINNESOTA,2014,45,0,11/5/2014
OREGON,2014,45,0,11/5/2014
PUERTO RICO,2014,45,0,11/5/2014
UNITED STATES,2014,46,29,11/12/2014
NEW ENGLAND,2014,46,0,11/12/2014
MID. ATLANTIC,2014,46,3,11/12/2014
E.N. CENTRAL,2014,46,0,11/12/2014
W.N. CENTRAL,2014,46,0,11/12/2014
S. ATLANTIC,2014,46,24,11/12/2014
DIST. OF COL.,2014,46,0,11/12/2014
E.S. CENTRAL,2014,46,0,11/12/2014
W.S. CENTRAL,2014,46,2,11/12/2014
MOUNTAIN,2014,46,0,11/12/2014
PACIFIC,2014,46,0,11/12/2014
VIRGIN ISL.,2014,46,0,11/12/2014
WEST VIRGINIA,2014,46,0,11/12/2014
TENNESSEE,2014,46,0,11/12/2014
NORTH CAROLINA,2014,46,23,11/12/2014
MICHIGAN,2014,46,0,11/12/2014
COLORADO,2014,46,0,11/12/2014
SOUTH DAKOTA,2014,46,0,11/12/2014
IDAHO,2014,46,0,11/12/2014
CONNECTICUT,2014,46,0,11/12/2014
DELAWARE,2014,46,0,11/12/2014
GEORGIA,2014,46,0,11/12/2014
NEW HAMPSHIRE,2014,46,0,11/12/2014
ALABAMA,2014,46,0,11/12/2014
NEW YORK,2014,46,3,11/12/2014
OREGON,2014,46,0,11/12/2014
OHIO,2014,46,0,11/12/2014
HAWAII,2014,46,0,11/12/2014
WASHINGTON,2014,46,0,11/12/2014
KENTUCKY,2014,46,0,11/12/2014
NORTH DAKOTA,2014,46,0,11/12/2014
WISCONSIN,2014,46,0,11/12/2014
OKLAHOMA,2014,46,0,11/12/2014
SOUTH CAROLINA,2014,46,0,11/12/2014
NEVADA,2014,46,0,11/12/2014
NEW JERSEY,2014,46,0,11/12/2014
MINNESOTA,2014,46,0,11/12/2014
NEW MEXICO,2014,46,0,11/12/2014
TEXAS,2014,46,0,11/12/2014
CALIFORNIA,2014,46,0,11/12/2014
FLORIDA,2014,46,0,11/12/2014
VIRGINIA,2014,46,1,11/12/2014
UTAH,2014,46,0,11/12/2014
NEBRASKA,2014,46,0,11/12/2014
RHODE ISLAND,2014,46,0,11/12/2014
KANSAS,2014,46,0,11/12/2014
ARIZONA,2014,46,0,11/12/2014
ALASKA,2014,46,0,11/12/2014
MASSACHUSETTS,2014,46,0,11/12/2014
MONTANA,2014,46,0,11/12/2014
NEW YORK CITY,2014,46,0,11/12/2014
MAINE,2014,46,0,11/12/2014
VERMONT,2014,46,0,11/12/2014
INDIANA,2014,46,0,11/12/2014
PUERTO RICO,2014,46,0,11/12/2014
MISSISSIPPI,2014,46,0,11/12/2014
MARYLAND,2014,46,0,11/12/2014
GUAM,2014,46,0,11/12/2014
ARKANSAS,2014,46,2,11/12/2014
LOUISIANA,2014,46,0,11/12/2014
IOWA,2014,46,0,11/12/2014
PENNSYLVANIA,2014,46,0,11/12/2014
ILLINOIS,2014,46,0,11/12/2014
MISSOURI,2014,46,0,11/12/2014
WYOMING,2014,46,0,11/12/2014
MID. ATLANTIC,2014,47,6,11/19/2014
E.N. CENTRAL,2014,47,0,11/19/2014
W.N. CENTRAL,2014,47,0,11/19/2014
S. ATLANTIC,2014,47,1,11/19/2014
DIST. OF COL.,2014,47,0,11/19/2014
E.S. CENTRAL,2014,47,0,11/19/2014
W.S. CENTRAL,2014,47,17,11/19/2014
AMER. SAMOA,2014,47,0,11/19/2014
C.N.M.I.,2014,47,0,11/19/2014
VIRGIN ISL.,2014,47,0,11/19/2014
IOWA,2014,47,0,11/19/2014
NEW YORK CITY,2014,47,0,11/19/2014
WYOMING,2014,47,0,11/19/2014
INDIANA,2014,47,0,11/19/2014
COLORADO,2014,47,0,11/19/2014
MARYLAND,2014,47,0,11/19/2014
WEST VIRGINIA,2014,47,0,11/19/2014
NEVADA,2014,47,0,11/19/2014
TENNESSEE,2014,47,0,11/19/2014
NEW ENGLAND,2014,47,0,11/19/2014
VIRGINIA,2014,47,0,11/19/2014
PUERTO RICO,2014,47,0,11/19/2014
GEORGIA,2014,47,0,11/19/2014
HAWAII,2014,47,0,11/19/2014
NORTH CAROLINA,2014,47,0,11/19/2014
WISCONSIN,2014,47,0,11/19/2014
TEXAS,2014,47,0,11/19/2014
NEW MEXICO,2014,47,0,11/19/2014
VERMONT,2014,47,0,11/19/2014
ARKANSAS,2014,47,1,11/19/2014
MAINE,2014,47,0,11/19/2014
OHIO,2014,47,0,11/19/2014
MOUNTAIN,2014,47,0,11/19/2014
ALABAMA,2014,47,0,11/19/2014
UNITED STATES,2014,47,24,11/19/2014
ARIZONA,2014,47,0,11/19/2014
OKLAHOMA,2014,47,16,11/19/2014
SOUTH DAKOTA,2014,47,0,11/19/2014
MICHIGAN,2014,47,0,11/19/2014
NEBRASKA,2014,47,0,11/19/2014
NEW HAMPSHIRE,2014,47,0,11/19/2014
NORTH DAKOTA,2014,47,0,11/19/2014
NEW JERSEY,2014,47,0,11/19/2014
WASHINGTON,2014,47,0,11/19/2014
MISSOURI,2014,47,0,11/19/2014
PENNSYLVANIA,2014,47,0,11/19/2014
ALASKA,2014,47,0,11/19/2014
FLORIDA,2014,47,1,11/19/2014
MISSISSIPPI,2014,47,0,11/19/2014
KENTUCKY,2014,47,0,11/19/2014
OREGON,2014,47,0,11/19/2014
CALIFORNIA,2014,47,0,11/19/2014
UTAH,2014,47,0,11/19/2014
NEW YORK,2014,47,6,11/19/2014
KANSAS,2014,47,0,11/19/2014
IDAHO,2014,47,0,11/19/2014
GUAM,2014,47,0,11/19/2014
SOUTH CAROLINA,2014,47,0,11/19/2014
PACIFIC,2014,47,0,11/19/2014
MONTANA,2014,47,0,11/19/2014
MINNESOTA,2014,47,0,11/19/2014
LOUISIANA,2014,47,0,11/19/2014
ILLINOIS,2014,47,0,11/19/2014
CONNECTICUT,2014,47,0,11/19/2014
RHODE ISLAND,2014,47,0,11/19/2014
DELAWARE,2014,47,0,11/19/2014
MASSACHUSETTS,2014,47,0,11/19/2014
UNITED STATES,2014,48,3,11/26/2014
NEW ENGLAND,2014,48,0,11/26/2014
MID. ATLANTIC,2014,48,0,11/26/2014
E.N. CENTRAL,2014,48,0,11/26/2014
W.N. CENTRAL,2014,48,0,11/26/2014
S. ATLANTIC,2014,48,0,11/26/2014
DIST. OF COL.,2014,48,0,11/26/2014
E.S. CENTRAL,2014,48,0,11/26/2014
W.S. CENTRAL,2014,48,3,11/26/2014
MOUNTAIN,2014,48,0,11/26/2014
PACIFIC,2014,48,0,11/26/2014
AMER. SAMOA,2014,48,0,11/26/2014
VIRGIN ISL.,2014,48,0,11/26/2014
COLORADO,2014,48,0,11/26/2014
PUERTO RICO,2014,48,0,11/26/2014
GUAM,2014,48,0,11/26/2014
OKLAHOMA,2014,48,0,11/26/2014
MICHIGAN,2014,48,0,11/26/2014
WYOMING,2014,50,0,12/10/2014
NORTH CAROLINA,2014,48,0,11/26/2014
NEW JERSEY,2014,48,0,11/26/2014
WYOMING,2014,48,0,11/26/2014
WASHINGTON,2014,48,0,11/26/2014
NEW YORK,2014,48,0,11/26/2014
HAWAII,2014,48,0,11/26/2014
NEW MEXICO,2014,48,0,11/26/2014
TEXAS,2014,48,0,11/26/2014
MINNESOTA,2014,48,0,11/26/2014
INDIANA,2014,48,0,11/26/2014
ILLINOIS,2014,48,0,11/26/2014
KENTUCKY,2014,48,0,11/26/2014
MISSISSIPPI,2014,48,0,11/26/2014
ALABAMA,2014,48,0,11/26/2014
ARIZONA,2014,48,0,11/26/2014
TENNESSEE,2014,48,0,11/26/2014
UTAH,2014,48,0,11/26/2014
PENNSYLVANIA,2014,48,0,11/26/2014
GEORGIA,2014,48,0,11/26/2014
MARYLAND,2014,48,0,11/26/2014
NEW HAMPSHIRE,2014,48,0,11/26/2014
ALASKA,2014,48,0,11/26/2014
MISSOURI,2014,48,0,11/26/2014
IOWA,2014,48,0,11/26/2014
MASSACHUSETTS,2014,48,0,11/26/2014
FLORIDA,2014,48,0,11/26/2014
DELAWARE,2014,48,0,11/26/2014
NEBRASKA,2014,48,0,11/26/2014
NORTH DAKOTA,2014,48,0,11/26/2014
MONTANA,2014,48,0,11/26/2014
IDAHO,2014,48,0,11/26/2014
VERMONT,2014,48,0,11/26/2014
OHIO,2014,48,0,11/26/2014
OREGON,2014,48,0,11/26/2014
WEST VIRGINIA,2014,48,0,11/26/2014
NEW YORK CITY,2014,48,0,11/26/2014
NEVADA,2014,48,0,11/26/2014
WISCONSIN,2014,48,0,11/26/2014
RHODE ISLAND,2014,48,0,11/26/2014
SOUTH DAKOTA,2014,48,0,11/26/2014
ARKANSAS,2014,48,3,11/26/2014
LOUISIANA,2014,48,0,11/26/2014
VIRGINIA,2014,48,0,11/26/2014
CALIFORNIA,2014,48,0,11/26/2014
CONNECTICUT,2014,48,0,11/26/2014
AMER. SAMOA,2014,53,0,12/31/2014
MAINE,2014,48,0,11/26/2014
KANSAS,2014,48,0,11/26/2014
SOUTH CAROLINA,2014,48,0,11/26/2014
UNITED STATES,2014,49,0,12/3/2014
NEW ENGLAND,2014,49,0,12/3/2014
MID. ATLANTIC,2014,49,0,12/3/2014
E.N. CENTRAL,2014,49,0,12/3/2014
W.N. CENTRAL,2014,49,0,12/3/2014
S. ATLANTIC,2014,49,0,12/3/2014
DIST. OF COL.,2014,49,0,12/3/2014
E.S. CENTRAL,2014,49,0,12/3/2014
W.S. CENTRAL,2014,49,0,12/3/2014
MOUNTAIN,2014,49,0,12/3/2014
PACIFIC,2014,49,0,12/3/2014
AMER. SAMOA,2014,49,0,12/3/2014
C.N.M.I.,2014,49,0,12/3/2014
VIRGIN ISL.,2014,49,0,12/3/2014
COLORADO,2014,49,0,12/3/2014
NEW JERSEY,2014,49,0,12/3/2014
NEBRASKA,2014,49,0,12/3/2014
NEW YORK,2014,49,0,12/3/2014
MASSACHUSETTS,2014,49,0,12/3/2014
VERMONT,2014,49,0,12/3/2014
IDAHO,2014,49,0,12/3/2014
PUERTO RICO,2014,49,0,12/3/2014
MARYLAND,2014,49,0,12/3/2014
OHIO,2014,49,0,12/3/2014
LOUISIANA,2014,49,0,12/3/2014
TEXAS,2014,49,0,12/3/2014
ALABAMA,2014,49,0,12/3/2014
MICHIGAN,2014,49,0,12/3/2014
RHODE ISLAND,2014,49,0,12/3/2014
UTAH,2014,49,0,12/3/2014
INDIANA,2014,49,0,12/3/2014
NORTH DAKOTA,2014,49,0,12/3/2014
ARIZONA,2014,49,0,12/3/2014
MAINE,2014,49,0,12/3/2014
HAWAII,2014,49,0,12/3/2014
WISCONSIN,2014,49,0,12/3/2014
ILLINOIS,2014,49,0,12/3/2014
OKLAHOMA,2014,49,0,12/3/2014
CALIFORNIA,2014,49,0,12/3/2014
GEORGIA,2014,49,0,12/3/2014
KENTUCKY,2014,49,0,12/3/2014
NEW HAMPSHIRE,2014,49,0,12/3/2014
MISSOURI,2014,49,0,12/3/2014
WEST VIRGINIA,2014,49,0,12/3/2014
CONNECTICUT,2014,49,0,12/3/2014
KANSAS,2014,49,0,12/3/2014
SOUTH CAROLINA,2014,49,0,12/3/2014
WASHINGTON,2014,49,0,12/3/2014
SOUTH DAKOTA,2014,49,0,12/3/2014
ALASKA,2014,49,0,12/3/2014
GUAM,2014,49,0,12/3/2014
PENNSYLVANIA,2014,49,0,12/3/2014
ARKANSAS,2014,49,0,12/3/2014
WYOMING,2014,49,0,12/3/2014
FLORIDA,2014,49,0,12/3/2014
MISSISSIPPI,2014,49,0,12/3/2014
NORTH CAROLINA,2014,49,0,12/3/2014
NEW YORK CITY,2014,49,0,12/3/2014
VIRGINIA,2014,49,0,12/3/2014
OREGON,2014,49,0,12/3/2014
NEVADA,2014,49,0,12/3/2014
MONTANA,2014,49,0,12/3/2014
NEW MEXICO,2014,49,0,12/3/2014
TENNESSEE,2014,49,0,12/3/2014
DELAWARE,2014,49,0,12/3/2014
MINNESOTA,2014,49,0,12/3/2014
IOWA,2014,49,0,12/3/2014
UNITED STATES,2014,50,4,12/10/2014
NEW ENGLAND,2014,50,0,12/10/2014
MID. ATLANTIC,2014,50,3,12/10/2014
E.N. CENTRAL,2014,50,0,12/10/2014
W.N. CENTRAL,2014,50,0,12/10/2014
S. ATLANTIC,2014,50,1,12/10/2014
DIST. OF COL.,2014,50,0,12/10/2014
E.S. CENTRAL,2014,50,0,12/10/2014
W.S. CENTRAL,2014,50,0,12/10/2014
MOUNTAIN,2014,50,0,12/10/2014
PACIFIC,2014,50,0,12/10/2014
AMER. SAMOA,2014,50,0,12/10/2014
C.N.M.I.,2014,50,0,12/10/2014
VIRGIN ISL.,2014,50,0,12/10/2014
MISSOURI,2014,50,0,12/10/2014
FLORIDA,2014,50,0,12/10/2014
TENNESSEE,2014,50,0,12/10/2014
WASHINGTON,2014,50,0,12/10/2014
LOUISIANA,2014,50,0,12/10/2014
SOUTH DAKOTA,2014,50,0,12/10/2014
ALASKA,2014,50,0,12/10/2014
TEXAS,2014,50,0,12/10/2014
IDAHO,2014,50,0,12/10/2014
GUAM,2014,50,0,12/10/2014
GEORGIA,2014,50,0,12/10/2014
NEVADA,2014,50,0,12/10/2014
CONNECTICUT,2014,50,0,12/10/2014
NEW YORK,2014,50,1,12/10/2014
COLORADO,2014,50,0,12/10/2014
ARIZONA,2014,50,0,12/10/2014
OREGON,2014,50,0,12/10/2014
MICHIGAN,2014,50,0,12/10/2014
OHIO,2014,50,0,12/10/2014
IOWA,2014,50,0,12/10/2014
INDIANA,2014,50,0,12/10/2014
NEW JERSEY,2014,50,0,12/10/2014
PENNSYLVANIA,2014,50,0,12/10/2014
CALIFORNIA,2014,50,0,12/10/2014
SOUTH CAROLINA,2014,50,0,12/10/2014
HAWAII,2014,50,0,12/10/2014
MARYLAND,2014,50,0,12/10/2014
MAINE,2014,50,0,12/10/2014
MISSISSIPPI,2014,50,0,12/10/2014
VERMONT,2014,50,0,12/10/2014
UTAH,2014,50,0,12/10/2014
KANSAS,2014,50,0,12/10/2014
OKLAHOMA,2014,50,0,12/10/2014
RHODE ISLAND,2014,50,0,12/10/2014
MONTANA,2014,50,0,12/10/2014
NEW YORK CITY,2014,50,2,12/10/2014
VIRGINIA,2014,50,0,12/10/2014
NORTH CAROLINA,2014,50,1,12/10/2014
DELAWARE,2014,50,0,12/10/2014
NEW HAMPSHIRE,2014,50,0,12/10/2014
MASSACHUSETTS,2014,50,0,12/10/2014
NEW MEXICO,2014,50,0,12/10/2014
NEBRASKA,2014,50,0,12/10/2014
NORTH DAKOTA,2014,50,0,12/10/2014
WEST VIRGINIA,2014,50,0,12/10/2014
ARKANSAS,2014,50,0,12/10/2014
ALABAMA,2014,50,0,12/10/2014
PUERTO RICO,2014,50,0,12/10/2014
KENTUCKY,2014,50,0,12/10/2014
WISCONSIN,2014,50,0,12/10/2014
ILLINOIS,2014,50,0,12/10/2014
MINNESOTA,2014,50,0,12/10/2014
UNITED STATES,2014,51,1,12/17/2014
NEW ENGLAND,2014,51,0,12/17/2014
MID. ATLANTIC,2014,51,1,12/17/2014
E.N. CENTRAL,2014,51,0,12/17/2014
W.N. CENTRAL,2014,51,0,12/17/2014
S. ATLANTIC,2014,51,0,12/17/2014
DIST. OF COL.,2014,51,0,12/17/2014
E.S. CENTRAL,2014,51,0,12/17/2014
W.S. CENTRAL,2014,51,0,12/17/2014
MOUNTAIN,2014,51,0,12/17/2014
PACIFIC,2014,51,0,12/17/2014
AMER. SAMOA,2014,51,0,12/17/2014
C.N.M.I.,2014,51,0,12/17/2014
VIRGIN ISL.,2014,51,0,12/17/2014
MONTANA,2014,51,0,12/17/2014
ALABAMA,2014,51,0,12/17/2014
ALASKA,2014,51,0,12/17/2014
NEVADA,2014,51,0,12/17/2014
MARYLAND,2014,51,0,12/17/2014
NEW JERSEY,2014,51,0,12/17/2014
MINNESOTA,2014,51,0,12/17/2014
ARIZONA,2014,51,0,12/17/2014
PUERTO RICO,2014,51,0,12/17/2014
SOUTH DAKOTA,2014,51,0,12/17/2014
GUAM,2014,51,0,12/17/2014
WYOMING,2014,51,0,12/17/2014
HAWAII,2014,51,0,12/17/2014
OHIO,2014,51,0,12/17/2014
PENNSYLVANIA,2014,51,0,12/17/2014
VERMONT,2014,51,0,12/17/2014
MISSISSIPPI,2014,51,0,12/17/2014
IOWA,2014,51,0,12/17/2014
MASSACHUSETTS,2014,51,0,12/17/2014
CONNECTICUT,2014,51,0,12/17/2014
MISSOURI,2014,51,0,12/17/2014
DELAWARE,2014,51,0,12/17/2014
UTAH,2014,51,0,12/17/2014
MAINE,2014,51,0,12/17/2014
MICHIGAN,2014,51,0,12/17/2014
OKLAHOMA,2014,51,0,12/17/2014
ILLINOIS,2014,51,0,12/17/2014
NORTH DAKOTA,2014,51,0,12/17/2014
WISCONSIN,2014,51,0,12/17/2014
WEST VIRGINIA,2014,51,0,12/17/2014
IDAHO,2014,51,0,12/17/2014
OREGON,2014,51,0,12/17/2014
TENNESSEE,2014,51,0,12/17/2014
ARKANSAS,2014,51,0,12/17/2014
WASHINGTON,2014,51,0,12/17/2014
FLORIDA,2014,51,0,12/17/2014
NEW HAMPSHIRE,2014,51,0,12/17/2014
C.N.M.I.,2014,53,0,12/31/2014
NEW MEXICO,2014,51,0,12/17/2014
NORTH CAROLINA,2014,51,0,12/17/2014
TEXAS,2014,51,0,12/17/2014
RHODE ISLAND,2014,51,0,12/17/2014
COLORADO,2014,51,0,12/17/2014
KANSAS,2014,51,0,12/17/2014
LOUISIANA,2014,51,0,12/17/2014
SOUTH CAROLINA,2014,51,0,12/17/2014
INDIANA,2014,51,0,12/17/2014
GEORGIA,2014,51,0,12/17/2014
NEW YORK,2014,51,1,12/17/2014
VIRGINIA,2014,51,0,12/17/2014
KENTUCKY,2014,51,0,12/17/2014
NEBRASKA,2014,51,0,12/17/2014
NEW YORK CITY,2014,51,0,12/17/2014
CALIFORNIA,2014,51,0,12/17/2014
UNITED STATES,2014,52,1,12/24/2014
NEW ENGLAND,2014,52,0,12/24/2014
MID. ATLANTIC,2014,52,0,12/24/2014
E.N. CENTRAL,2014,52,0,12/24/2014
W.N. CENTRAL,2014,52,0,12/24/2014
S. ATLANTIC,2014,52,0,12/24/2014
DIST. OF COL.,2014,52,0,12/24/2014
E.S. CENTRAL,2014,52,1,12/24/2014
W.S. CENTRAL,2014,52,0,12/24/2014
MOUNTAIN,2014,52,0,12/24/2014
PACIFIC,2014,52,0,12/24/2014
AMER. SAMOA,2014,52,0,12/24/2014
C.N.M.I.,2014,52,0,12/24/2014
VIRGIN ISL.,2014,52,0,12/24/2014
ARKANSAS,2014,52,0,12/24/2014
NEW YORK,2014,52,0,12/24/2014
PUERTO RICO,2014,52,0,12/24/2014
WISCONSIN,2014,52,0,12/24/2014
IOWA,2014,52,0,12/24/2014
LOUISIANA,2014,52,0,12/24/2014
ARIZONA,2014,52,0,12/24/2014
NORTH DAKOTA,2014,52,0,12/24/2014
VIRGINIA,2014,52,0,12/24/2014
OREGON,2014,52,0,12/24/2014
OKLAHOMA,2014,52,0,12/24/2014
NEBRASKA,2014,52,0,12/24/2014
OHIO,2014,52,0,12/24/2014
MONTANA,2014,52,0,12/24/2014
GUAM,2014,52,0,12/24/2014
NORTH CAROLINA,2014,52,0,12/24/2014
MINNESOTA,2014,52,0,12/24/2014
VIRGIN ISL.,2014,53,0,12/31/2014
MICHIGAN,2014,52,0,12/24/2014
INDIANA,2014,52,0,12/24/2014
GEORGIA,2014,52,0,12/24/2014
MISSOURI,2014,52,0,12/24/2014
KANSAS,2014,52,0,12/24/2014
TEXAS,2014,52,0,12/24/2014
DELAWARE,2014,52,0,12/24/2014
FLORIDA,2014,52,0,12/24/2014
RHODE ISLAND,2014,52,0,12/24/2014
MASSACHUSETTS,2014,52,0,12/24/2014
SOUTH CAROLINA,2014,52,0,12/24/2014
HAWAII,2014,52,0,12/24/2014
IDAHO,2014,52,0,12/24/2014
UTAH,2014,52,0,12/24/2014
SOUTH DAKOTA,2014,52,0,12/24/2014
CONNECTICUT,2014,52,0,12/24/2014
VERMONT,2014,52,0,12/24/2014
MISSISSIPPI,2014,52,0,12/24/2014
NEW JERSEY,2014,52,0,12/24/2014
NEW YORK CITY,2014,52,0,12/24/2014
NEVADA,2014,52,0,12/24/2014
WEST VIRGINIA,2014,52,0,12/24/2014
CALIFORNIA,2014,52,0,12/24/2014
ALABAMA,2014,52,0,12/24/2014
NEW MEXICO,2014,52,0,12/24/2014
KENTUCKY,2014,52,0,12/24/2014
COLORADO,2014,52,0,12/24/2014
PENNSYLVANIA,2014,52,0,12/24/2014
MARYLAND,2014,52,0,12/24/2014
WASHINGTON,2014,52,0,12/24/2014
TENNESSEE,2014,52,1,12/24/2014
NEW HAMPSHIRE,2014,52,0,12/24/2014
MAINE,2014,52,0,12/24/2014
ALASKA,2014,52,0,12/24/2014
ILLINOIS,2014,52,0,12/24/2014
WYOMING,2014,52,0,12/24/2014
UNITED STATES,2014,53,0,12/31/2014
NEW ENGLAND,2014,53,0,12/31/2014
MID. ATLANTIC,2014,53,0,12/31/2014
E.N. CENTRAL,2014,53,0,12/31/2014
W.N. CENTRAL,2014,53,0,12/31/2014
S. ATLANTIC,2014,53,0,12/31/2014
DIST. OF COL.,2014,53,0,12/31/2014
E.S. CENTRAL,2014,53,0,12/31/2014
W.S. CENTRAL,2014,53,0,12/31/2014
MOUNTAIN,2014,53,0,12/31/2014
PACIFIC,2014,53,0,12/31/2014
PUERTO RICO,2014,53,0,12/31/2014
MICHIGAN,2014,53,0,12/31/2014
ALABAMA,2014,53,0,12/31/2014
DELAWARE,2014,53,0,12/31/2014
OHIO,2014,53,0,12/31/2014
NEW HAMPSHIRE,2014,53,0,12/31/2014
MONTANA,2014,53,0,12/31/2014
WISCONSIN,2014,53,0,12/31/2014
KENTUCKY,2014,53,0,12/31/2014
RHODE ISLAND,2014,53,0,12/31/2014
NEVADA,2014,53,0,12/31/2014
NORTH DAKOTA,2014,53,0,12/31/2014
TEXAS,2014,53,0,12/31/2014
MINNESOTA,2014,53,0,12/31/2014
NORTH CAROLINA,2014,53,0,12/31/2014
UTAH,2014,53,0,12/31/2014
SOUTH DAKOTA,2014,53,0,12/31/2014
MASSACHUSETTS,2014,53,0,12/31/2014
PENNSYLVANIA,2014,53,0,12/31/2014
GUAM,2014,53,0,12/31/2014
CONNECTICUT,2014,53,0,12/31/2014
IOWA,2014,53,0,12/31/2014
WEST VIRGINIA,2014,53,0,12/31/2014
NEBRASKA,2014,53,0,12/31/2014
ILLINOIS,2014,53,0,12/31/2014
MISSISSIPPI,2014,53,0,12/31/2014
OREGON,2014,53,0,12/31/2014
CALIFORNIA,2014,53,0,12/31/2014
LOUISIANA,2014,53,0,12/31/2014
INDIANA,2014,53,0,12/31/2014
FLORIDA,2014,53,0,12/31/2014
NEW MEXICO,2014,53,0,12/31/2014
MAINE,2014,53,0,12/31/2014
WYOMING,2014,53,0,12/31/2014
IDAHO,2014,53,0,12/31/2014
COLORADO,2014,53,0,12/31/2014
NEW YORK,2014,53,0,12/31/2014
GEORGIA,2014,53,0,12/31/2014
MARYLAND,2014,53,0,12/31/2014
NEW YORK CITY,2014,53,0,12/31/2014
ALASKA,2014,53,0,12/31/2014
ARIZONA,2014,53,0,12/31/2014
VIRGINIA,2014,53,0,12/31/2014
NEW JERSEY,2014,53,0,12/31/2014
KANSAS,2014,53,0,12/31/2014
MISSOURI,2014,53,0,12/31/2014
SOUTH CAROLINA,2014,53,0,12/31/2014
OKLAHOMA,2014,53,0,12/31/2014
TENNESSEE,2014,53,0,12/31/2014
VERMONT,2014,53,0,12/31/2014
HAWAII,2014,53,0,12/31/2014
ARKANSAS,2014,53,0,12/31/2014
WASHINGTON,2014,53,0,12/31/2014
MASSACHUSETTS,2015,7,0,2/12/2015
NORTH DAKOTA,2015,12,0,3/19/2015
SOUTH DAKOTA,2015,7,0,2/12/2015
FLORIDA,2015,5,0,1/29/2015
NEBRASKA,2015,7,0,2/12/2015
ALASKA,2015,11,0,3/12/2015
GEORGIA,2015,13,0,3/26/2015
NEW YORK,2015,10,0,3/5/2015
PENNSYLVANIA,2015,16,0,4/16/2015
IDAHO,2015,9,0,2/26/2015
COLORADO,2015,4,0,1/22/2015
VIRGINIA,2015,1,0,1/1/2015
IDAHO,2015,15,0,4/9/2015
INDIANA,2015,2,0,1/8/2015
OREGON,2015,12,0,3/19/2015
NEW JERSEY,2015,7,0,2/12/2015
OKLAHOMA,2015,14,1,4/2/2015
FLORIDA,2015,7,0,2/12/2015
SOUTH CAROLINA,2015,1,0,1/1/2015
IDAHO,2015,5,0,1/29/2015
ALABAMA,2015,5,0,1/29/2015
FLORIDA,2015,6,0,2/5/2015
VERMONT,2015,13,0,3/26/2015
ALABAMA,2015,13,0,3/26/2015
SOUTH DAKOTA,2015,13,0,3/26/2015
ALASKA,2015,7,0,2/12/2015
HAWAII,2015,4,0,1/22/2015
TEXAS,2015,15,0,4/9/2015
NEVADA,2015,15,0,4/9/2015
NEW YORK,2015,12,1,3/19/2015
ILLINOIS,2015,2,0,1/8/2015
WEST VIRGINIA,2015,5,0,1/29/2015
HAWAII,2015,1,0,1/1/2015
VERMONT,2015,12,0,3/19/2015
MICHIGAN,2015,7,0,2/12/2015
KANSAS,2015,16,0,4/16/2015
RHODE ISLAND,2015,15,0,4/9/2015
WISCONSIN,2015,1,0,1/1/2015
OREGON,2015,3,0,1/15/2015
GEORGIA,2015,15,0,4/9/2015
TENNESSEE,2015,3,0,1/15/2015
CONNECTICUT,2015,13,0,3/26/2015
PUERTO RICO,2015,2,0,1/8/2015
NORTH DAKOTA,2015,6,0,2/5/2015
MAINE,2015,7,0,2/12/2015
DELAWARE,2015,7,0,2/12/2015
SOUTH DAKOTA,2015,15,0,4/9/2015
FLORIDA,2015,2,0,1/8/2015
OREGON,2015,14,0,4/2/2015
IDAHO,2015,12,0,3/19/2015
MICHIGAN,2015,10,0,3/5/2015
KANSAS,2015,15,0,4/9/2015
ILLINOIS,2015,16,0,4/16/2015
NEW MEXICO,2015,7,0,2/12/2015
CALIFORNIA,2015,2,0,1/8/2015
OKLAHOMA,2015,9,0,2/26/2015
KENTUCKY,2015,15,0,4/9/2015
ALASKA,2015,14,0,4/2/2015
PUERTO RICO,2015,3,0,1/15/2015
