month,year,,average_temp
12,1952,OREGON,32.3
12,1952,PENNSYLVANIA,36.2
12,1952,RHODE ISLAND,37.9
12,1952,SOUTH CAROLINA,48.6
12,1952,SOUTH DAKOTA,27.2
12,1952,TENNESSEE,42.9
12,1952,TEXAS,49.2
12,1952,UTAH,29.4
12,1952,VERMONT,29.6
12,1952,VIRGINIA,41.6
12,1952,WASHINGTON,32.8
12,1952,WEST VIRGINIA,38.6
12,1952,WISCONSIN,28.2
12,1952,WYOMING,23.2
1,1953,ALABAMA,47.2
1,1953,ARIZONA,42.6
1,1953,ARKANSAS,43.1
1,1953,CALIFORNIA,44.6
1,1953,COLORADO,27.5
1,1953,CONNECTICUT,31.6
1,1953,DELAWARE,38.2
1,1953,FLORIDA,57.6
1,1953,GEORGIA,47.2
1,1953,IDAHO,29.5
1,1953,ILLINOIS,31.4
1,1953,INDIANA,32.8
1,1953,IOWA,22.5
1,1953,KANSAS,32.6
1,1953,KENTUCKY,39
1,1953,LOUISIANA,51.6
1,1953,MAINE,21.3
1,1953,MARYLAND,37.2
1,1953,MASSACHUSETTS,30.6
1,1953,MICHIGAN,25.6
1,1953,MINNESOTA,14.6
1,1953,MISSISSIPPI,48
1,1953,MISSOURI,34
1,1953,MONTANA,25.6
1,1953,NEBRASKA,26.6
1,1953,NEVADA,35.4
1,1953,NEW HAMPSHIRE,24.5
1,1953,NEW JERSEY,35.1
1,1953,NEW MEXICO,35.9
1,1953,NEW YORK,27.2
1,1953,NORTH CAROLINA,42.6
1,1953,NORTH DAKOTA,15.6
1,1953,OHIO,33.2
1,1953,OKLAHOMA,40.2
1,1953,OREGON,35.5
1,1953,PENNSYLVANIA,31.4
1,1953,RHODE ISLAND,33.2
1,1953,SOUTH CAROLINA,46.3
1,1953,SOUTH DAKOTA,22.2
1,1953,TENNESSEE,41.4
1,1953,TEXAS,48.4
1,1953,UTAH,30.6
1,1953,VERMONT,23
1,1953,VIRGINIA,38.4
1,1953,WASHINGTON,34.8
1,1953,WEST VIRGINIA,35.4
1,1953,WISCONSIN,20.2
1,1953,WYOMING,25.8
2,1953,ALABAMA,49
2,1953,ARIZONA,44.2
2,1953,ARKANSAS,44.7
2,1953,CALIFORNIA,46.2
2,1953,COLORADO,29.2
2,1953,CONNECTICUT,31.8
2,1953,DELAWARE,39
2,1953,FLORIDA,60
2,1953,GEORGIA,49.6
2,1953,IDAHO,31.4
2,1953,ILLINOIS,32.4
2,1953,INDIANA,33.3
2,1953,IOWA,23.4
2,1953,KANSAS,36.8
2,1953,KENTUCKY,40
2,1953,LOUISIANA,52.8
2,1953,MAINE,20
2,1953,MARYLAND,38.5
2,1953,MASSACHUSETTS,30.5
2,1953,MICHIGAN,23.4
2,1953,MINNESOTA,12
2,1953,MISSISSIPPI,49.6
2,1953,MISSOURI,36.2
2,1953,MONTANA,27
2,1953,NEBRASKA,28.8
2,1953,NEVADA,37
2,1953,NEW HAMPSHIRE,23.6
2,1953,NEW JERSEY,35.4
2,1953,NEW MEXICO,37.5
2,1953,NEW YORK,26.4
2,1953,NORTH CAROLINA,45
2,1953,NORTH DAKOTA,15.6
2,1953,OHIO,33.3
2,1953,OKLAHOMA,43.1
2,1953,OREGON,37.4
2,1953,PENNSYLVANIA,31.6
2,1953,RHODE ISLAND,33.2
2,1953,SOUTH CAROLINA,48.8
2,1953,SOUTH DAKOTA,21.8
2,1953,TENNESSEE,42.9
2,1953,TEXAS,50.2
2,1953,UTAH,32.3
2,1953,VERMONT,22.4
2,1953,VIRGINIA,40.4
2,1953,WASHINGTON,36.6
2,1953,WEST VIRGINIA,36.4
2,1953,WISCONSIN,17.4
2,1953,WYOMING,26
3,1953,ALABAMA,53.5
3,1953,ARIZONA,46.7
3,1953,ARKANSAS,50.2
3,1953,CALIFORNIA,46.7
3,1953,COLORADO,31.8
3,1953,CONNECTICUT,35.2
3,1953,DELAWARE,41.5
3,1953,FLORIDA,64.4
3,1953,GEORGIA,53.8
3,1953,IDAHO,31.7
3,1953,ILLINOIS,37.8
3,1953,INDIANA,37.9
3,1953,IOWA,30.9
3,1953,KANSAS,42.3
3,1953,KENTUCKY,44
3,1953,LOUISIANA,58.3
3,1953,MAINE,24.2
3,1953,MARYLAND,41.4
3,1953,MASSACHUSETTS,33.8
3,1953,MICHIGAN,27.7
3,1953,MINNESOTA,20.2
3,1953,MISSISSIPPI,54.6
3,1953,MISSOURI,42.4
3,1953,MONTANA,29.4
3,1953,NEBRASKA,34.2
3,1953,NEVADA,37.6
3,1953,NEW HAMPSHIRE,27.5
3,1953,NEW JERSEY,38.7
3,1953,NEW MEXICO,40.6
3,1953,NEW YORK,30
3,1953,NORTH CAROLINA,47.9
3,1953,NORTH DAKOTA,21.8
3,1953,OHIO,37
3,1953,OKLAHOMA,48.8
3,1953,OREGON,36.9
3,1953,PENNSYLVANIA,34.8
3,1953,RHODE ISLAND,35.8
3,1953,SOUTH CAROLINA,52.1
3,1953,SOUTH DAKOTA,27
3,1953,TENNESSEE,46.8
3,1953,TEXAS,55.2
3,1953,UTAH,34.8
3,1953,VERMONT,26.8
3,1953,VIRGINIA,43.4
3,1953,WASHINGTON,37.6
3,1953,WEST VIRGINIA,39.5
3,1953,WISCONSIN,23.3
3,1953,WYOMING,27.7
4,1953,ALABAMA,59.4
4,1953,ARIZONA,53
4,1953,ARKANSAS,56.3
4,1953,CALIFORNIA,50.4
4,1953,COLORADO,38
4,1953,CONNECTICUT,42.5
4,1953,DELAWARE,48.4
4,1953,FLORIDA,68.2
4,1953,GEORGIA,59.4
4,1953,IDAHO,36.6
4,1953,ILLINOIS,44.6
4,1953,INDIANA,44.2
4,1953,IOWA,39.2
4,1953,KANSAS,48.2
4,1953,KENTUCKY,50.2
4,1953,LOUISIANA,64.8
4,1953,MAINE,34.7
4,1953,MARYLAND,48.2
4,1953,MASSACHUSETTS,41.3
4,1953,MICHIGAN,35.6
4,1953,MINNESOTA,32.2
4,1953,MISSISSIPPI,60.7
4,1953,MISSOURI,48.2
4,1953,MONTANA,33.9
4,1953,NEBRASKA,41
4,1953,NEVADA,42.8
4,1953,NEW HAMPSHIRE,36.9
4,1953,NEW JERSEY,45.6
4,1953,NEW MEXICO,48.3
4,1953,NEW YORK,38.2
4,1953,NORTH CAROLINA,54.3
4,1953,NORTH DAKOTA,30.6
4,1953,OHIO,43.3
4,1953,OKLAHOMA,55.1
4,1953,OREGON,40.2
4,1953,PENNSYLVANIA,41.6
4,1953,RHODE ISLAND,42.6
4,1953,SOUTH CAROLINA,58.2
4,1953,SOUTH DAKOTA,35.3
4,1953,TENNESSEE,52.9
4,1953,TEXAS,62.8
4,1953,UTAH,41.1
4,1953,VERMONT,36.1
4,1953,VIRGINIA,49.8
4,1953,WASHINGTON,41.4
4,1953,WEST VIRGINIA,46
4,1953,WISCONSIN,34.1
4,1953,WYOMING,33.5
5,1953,ALABAMA,67.2
5,1953,ARIZONA,57.8
5,1953,ARKANSAS,63.6
5,1953,CALIFORNIA,54
5,1953,COLORADO,44
5,1953,CONNECTICUT,52.8
5,1953,DELAWARE,59.1
5,1953,FLORIDA,73.6
5,1953,GEORGIA,68
5,1953,IDAHO,41.9
5,1953,ILLINOIS,55.6
5,1953,INDIANA,55.5
5,1953,IOWA,51
5,1953,KANSAS,56.4
5,1953,KENTUCKY,60.3
5,1953,LOUISIANA,70.4
5,1953,MAINE,46.6
5,1953,MARYLAND,59.4
5,1953,MASSACHUSETTS,51.7
5,1953,MICHIGAN,47.2
5,1953,MINNESOTA,45.6
5,1953,MISSISSIPPI,67.6
5,1953,MISSOURI,57.5
5,1953,MONTANA,41
5,1953,NEBRASKA,49.5
5,1953,NEVADA,46.8
5,1953,NEW HAMPSHIRE,48.5
5,1953,NEW JERSEY,56
5,1953,NEW MEXICO,53.9
5,1953,NEW YORK,49.5
5,1953,NORTH CAROLINA,64.9
5,1953,NORTH DAKOTA,43.6
5,1953,OHIO,54.7
5,1953,OKLAHOMA,62.4
5,1953,OREGON,44.6
5,1953,PENNSYLVANIA,53
5,1953,RHODE ISLAND,52.2
5,1953,SOUTH CAROLINA,68.3
5,1953,SOUTH DAKOTA,46
5,1953,TENNESSEE,62.1
5,1953,TEXAS,68.5
5,1953,UTAH,46.4
5,1953,VERMONT,48
5,1953,VIRGINIA,61.1
5,1953,WASHINGTON,47
5,1953,WEST VIRGINIA,57.4
5,1953,WISCONSIN,46.8
5,1953,WYOMING,39.4
6,1953,ALABAMA,77.2
6,1953,ARIZONA,67.2
6,1953,ARKANSAS,76.5
6,1953,CALIFORNIA,60
6,1953,COLORADO,56.4
6,1953,CONNECTICUT,62.6
6,1953,DELAWARE,68.4
6,1953,FLORIDA,79.2
6,1953,GEORGIA,76.8
6,1953,IDAHO,49.2
6,1953,ILLINOIS,69.7
6,1953,INDIANA,69.3
6,1953,IOWA,65.7
6,1953,KANSAS,71.7
6,1953,KENTUCKY,72.2
6,1953,LOUISIANA,79.4
6,1953,MAINE,56.5
6,1953,MARYLAND,68.9
6,1953,MASSACHUSETTS,61.8
6,1953,MICHIGAN,60
6,1953,MINNESOTA,59.4
6,1953,MISSISSIPPI,78.4
6,1953,MISSOURI,72.2
6,1953,MONTANA,51.6
6,1953,NEBRASKA,64.4
6,1953,NEVADA,54.6
6,1953,NEW HAMPSHIRE,58.9
6,1953,NEW JERSEY,65.9
6,1953,NEW MEXICO,64.8
6,1953,NEW YORK,60.5
6,1953,NORTH CAROLINA,73
6,1953,NORTH DAKOTA,57
6,1953,OHIO,67.4
6,1953,OKLAHOMA,76.6
6,1953,OREGON,49.6
